cpg,beta,se,p,i2,p_het,details
cg02442900,-0.3862,0.0432,4.12E-19,,,
cg01155092,-0.43328,0.0485,4.14E-19,,,
cg26915370,-0.37445,0.0419,4.21E-19,,,
cg27310710,-0.40177,0.045,4.21E-19,,,
cg00695112,-0.44875,0.0502,4.22E-19,,,
cg11344997,0.21261,0.0238,4.27E-19,,,
cg24365837,-0.39842,0.0446,4.29E-19,,,
cg24396429,-0.45697,0.0512,4.35E-19,,,
cg26282731,-0.29887,0.0335,4.36E-19,,,
cg02346442,-0.35641,0.0399,4.37E-19,,,
cg13605327,-0.35388,0.0397,4.45E-19,,,
cg00280345,-0.16167,0.0181,4.45E-19,,,
cg10862567,-0.3778,0.0423,4.47E-19,,,
cg23657388,-0.51196,0.0574,4.57E-19,,,
cg10536999,0.11004,0.0123,4.60E-19,,,
cg09372728,-0.33404,0.0374,4.63E-19,,,
cg14226755,0.46909,0.0526,4.65E-19,,,
cg01312167,-0.24005,0.0269,4.65E-19,,,
cg15109744,-0.29512,0.0331,4.68E-19,,,
cg01561864,-0.37288,0.0418,4.70E-19,,,
cg25088412,-0.50213,0.0563,4.71E-19,,,
cg02607237,-0.40487,0.0454,4.74E-19,,,
cg01579600,-0.31597,0.0354,4.76E-19,,,
cg20249566,-0.48395,0.0543,4.78E-19,,,
cg22481643,-0.33007,0.037,4.79E-19,,,
cg06059069,-0.40017,0.0449,4.79E-19,,,
cg26242531,-0.45498,0.051,4.83E-19,,,
cg23304647,-0.28168,0.0316,4.84E-19,,,
cg26283507,-0.3675,0.0412,4.84E-19,,,
cg06623197,-0.45248,0.0508,4.86E-19,,,
cg21527621,-0.39657,0.0445,4.90E-19,,,
cg23532454,-0.41337,0.0464,4.91E-19,,,
cg27504582,-0.36273,0.0407,4.91E-19,,,
cg09262100,-0.39018,0.0438,4.95E-19,,,
cg27385773,-0.3552,0.0399,5.02E-19,,,
cg04556412,-0.52991,0.0595,5.03E-19,,,
cg08264906,-0.38939,0.0437,5.07E-19,,,
cg26639479,-0.41517,0.0466,5.10E-19,,,
cg08092318,-0.24428,0.0274,5.11E-19,,,
cg22646902,-0.22201,0.0249,5.13E-19,,,
cg06804823,-0.15154,0.017,5.17E-19,,,
cg19696870,-0.54773,0.0615,5.20E-19,,,
cg18597188,-0.32608,0.0366,5.21E-19,,,
cg01377358,-0.20897,0.0235,5.21E-19,,,
cg11363444,-0.23081,0.0259,5.21E-19,,,
cg11203538,-0.28478,0.032,5.25E-19,,,
cg16278329,-0.17021,0.0191,5.26E-19,,,
cg26330304,-0.31212,0.035,5.27E-19,,,
cg18410271,-0.17212,0.0193,5.29E-19,,,
cg23745864,-0.30844,0.0346,5.33E-19,,,
cg25580656,-0.45769,0.0514,5.41E-19,,,
cg08173263,-0.23179,0.026,5.41E-19,,,
cg03555157,-0.26072,0.0293,5.42E-19,,,
cg04578090,0.23043,0.0259,5.42E-19,,,
cg24199203,-0.52705,0.0592,5.46E-19,,,
cg21210409,-0.50132,0.0563,5.52E-19,,,
cg21325822,-0.27232,0.0306,5.57E-19,,,
cg10331424,-0.33513,0.0377,5.57E-19,,,
cg21880888,-0.18587,0.0209,5.58E-19,,,
cg21225430,-0.35147,0.0395,5.59E-19,,,
cg17935811,0.24959,0.028,5.60E-19,,,
cg06292709,-0.20868,0.0234,5.60E-19,,,
cg13235366,-0.31258,0.0351,5.61E-19,,,
cg04029455,-0.29297,0.0329,5.66E-19,,,
cg10694598,-0.43068,0.0484,5.72E-19,,,
cg17471102,-0.3962,0.0445,5.73E-19,,,
cg02030542,-0.36217,0.0407,5.74E-19,,,
cg24661860,-0.33147,0.0373,5.79E-19,,,
cg17083685,-0.33275,0.0374,5.82E-19,,,
cg02363526,0.35448,0.0399,5.84E-19,,,
cg20181739,-0.46149,0.0519,5.88E-19,,,
cg27132966,0.25876,0.0291,5.98E-19,,,
cg01189926,-0.30373,0.0342,5.99E-19,,,
cg26601722,-0.1889,0.0212,6.01E-19,,,
cg09147068,-0.37866,0.0426,6.07E-19,,,
cg10764891,-0.36204,0.0407,6.08E-19,,,
cg16957940,-0.32171,0.0362,6.08E-19,,,
cg20696050,-0.36379,0.0409,6.09E-19,,,
cg02339592,-0.40305,0.0453,6.11E-19,,,
cg27259408,-0.22767,0.0256,6.14E-19,,,
cg16143578,0.30578,0.0344,6.17E-19,,,
cg19957511,-0.22879,0.0257,6.22E-19,,,
cg06398114,-0.34856,0.0392,6.24E-19,,,
cg06943561,-0.30991,0.0349,6.24E-19,,,
cg07474477,-0.405,0.0456,6.28E-19,,,
cg02484455,-0.13058,0.0147,6.36E-19,,,
cg03705784,-0.47127,0.053,6.46E-19,,,
cg14096553,-0.47713,0.0537,6.51E-19,,,
cg13719901,-0.31791,0.0358,6.55E-19,,,
cg24332710,-0.23204,0.0261,6.56E-19,,,
cg16269733,0.52212,0.0588,6.58E-19,,,
cg14725580,-0.39189,0.0441,6.59E-19,,,
cg25019503,-0.27238,0.0307,6.68E-19,,,
cg26025891,-0.2392,0.0269,6.72E-19,,,
cg10006442,-0.44703,0.0503,6.76E-19,,,
cg17001765,-0.50248,0.0566,6.76E-19,,,
cg05059607,-0.2264,0.0255,6.77E-19,,,
cg21584461,0.25812,0.0291,6.78E-19,,,
cg08869273,-0.12055,0.0136,6.82E-19,,,
cg16981685,-0.29473,0.0332,6.88E-19,,,
cg23903588,-0.37613,0.0424,6.89E-19,,,
cg01684256,-0.36218,0.0408,6.90E-19,,,
cg19561076,-0.23871,0.0269,6.93E-19,,,
cg11423556,-0.44344,0.05,6.96E-19,,,
cg04322596,-0.33093,0.0373,7.00E-19,,,
cg11484576,-0.30655,0.0345,7.06E-19,,,
cg24949191,-0.24321,0.0274,7.07E-19,,,
cg02345417,-0.31578,0.0356,7.10E-19,,,
cg02634222,-0.33941,0.0383,7.17E-19,,,
cg25887619,-0.39341,0.0443,7.18E-19,,,
cg01789501,-0.30375,0.0342,7.18E-19,,,
cg10157208,-0.43072,0.0485,7.18E-19,,,
cg11643442,-0.20019,0.0226,7.20E-19,,,
cg25387624,-0.34439,0.0388,7.24E-19,,,
cg05376469,-0.40517,0.0457,7.26E-19,,,
cg09315887,-0.24981,0.0282,7.30E-19,,,
cg09762752,-0.19592,0.0221,7.32E-19,,,
cg27534833,-0.30728,0.0346,7.34E-19,,,
cg07478210,-0.17452,0.0197,7.36E-19,,,
cg17869161,-0.26944,0.0304,7.41E-19,,,
cg09541794,-0.25192,0.0284,7.43E-19,,,
cg20615910,-0.44564,0.0503,7.47E-19,,,
cg08358624,-0.41901,0.0473,7.47E-19,,,
cg02614525,-0.15679,0.0177,7.48E-19,,,
cg17786894,-0.21825,0.0246,7.50E-19,,,
cg09086380,0.33227,0.0375,7.58E-19,,,
cg06390484,-0.31296,0.0353,7.58E-19,,,
cg00589251,-0.31569,0.0356,7.58E-19,,,
cg23272978,0.39637,0.0447,7.59E-19,,,
cg13480738,-0.33291,0.0376,7.59E-19,,,
cg13344757,-0.21773,0.0246,7.62E-19,,,
cg10955164,-0.30843,0.0348,7.66E-19,,,
cg07148038,-0.24735,0.0279,7.71E-19,,,
cg13669432,-0.21251,0.024,7.72E-19,,,
cg15442737,-0.64708,0.073,7.77E-19,,,
cg06888900,-0.48946,0.0552,7.78E-19,,,
cg01123186,-0.27332,0.0308,7.87E-19,,,
cg27175112,-0.45442,0.0513,7.91E-19,,,
cg22108567,-0.40616,0.0458,7.94E-19,,,
cg08224185,-0.34268,0.0387,7.98E-19,,,
cg02124746,-0.40473,0.0457,8.01E-19,,,
cg05643373,-0.28529,0.0322,8.09E-19,,,
cg09693106,-0.48129,0.0543,8.13E-19,,,
cg01402255,-0.32468,0.0367,8.14E-19,,,
cg05280131,-0.14518,0.0164,8.18E-19,,,
cg18703117,-0.43716,0.0494,8.21E-19,,,
cg21037935,-0.36161,0.0408,8.25E-19,,,
cg02152417,-0.49877,0.0563,8.26E-19,,,
cg09548718,-0.32767,0.037,8.28E-19,,,
cg25791330,-0.33487,0.0378,8.29E-19,,,
cg25428429,-0.28307,0.032,8.32E-19,,,
cg26121810,-0.30548,0.0345,8.39E-19,,,
cg20494635,-0.36255,0.0409,8.44E-19,,,
cg07337796,-0.41701,0.0471,8.47E-19,,,
cg21880079,-0.17775,0.0201,8.50E-19,,,
cg21392385,-0.15462,0.0175,8.54E-19,,,
cg03043157,-0.28182,0.0318,8.57E-19,,,
cg17207337,-0.30517,0.0345,8.63E-19,,,
cg26647423,-0.24342,0.0275,8.65E-19,,,
cg19334176,-0.20893,0.0236,8.76E-19,,,
cg03485669,-0.40703,0.046,8.96E-19,,,
cg20614671,-0.28522,0.0322,8.98E-19,,,
cg09582545,-0.36906,0.0417,8.98E-19,,,
cg16238149,-0.40266,0.0455,8.98E-19,,,
cg27128042,-0.18866,0.0213,8.99E-19,,,
cg13285846,-0.28163,0.0318,8.99E-19,,,
cg01839565,-0.44104,0.0499,9.02E-19,,,
cg16793781,-0.34061,0.0385,9.05E-19,,,
cg10548805,-0.47445,0.0536,9.06E-19,,,
cg00461650,-0.5927,0.067,9.07E-19,,,
cg27244980,-0.33182,0.0375,9.24E-19,,,
cg12428326,-0.30734,0.0348,9.27E-19,,,
cg26256104,-0.33922,0.0384,9.27E-19,,,
cg10524915,-0.41641,0.0471,9.32E-19,,,
cg19506794,-0.48452,0.0548,9.35E-19,,,
cg16117554,-0.39356,0.0445,9.40E-19,,,
cg10257110,-0.54056,0.0611,9.42E-19,,,
cg07275218,-0.35194,0.0398,9.43E-19,,,
cg21527370,-0.38548,0.0436,9.46E-19,,,
cg26668919,-0.25548,0.0289,9.47E-19,,,
cg18649028,-0.30986,0.0351,9.58E-19,,,
cg02639608,-0.28046,0.0317,9.60E-19,,,
cg04640975,0.49743,0.0563,9.60E-19,,,
cg06399905,-0.3824,0.0433,9.71E-19,,,
cg18390991,-0.286,0.0324,9.72E-19,,,
cg17920246,-0.35946,0.0407,9.73E-19,,,
cg19979108,-0.50028,0.0566,9.95E-19,,,
cg01413249,-0.2138,0.0242,9.97E-19,,,
cg17186750,-0.25444,0.0288,9.97E-19,,,
cg03972838,-0.24064,0.0272,9.97E-19,,,
cg22837015,-0.37562,0.0425,1.00E-18,,,
cg11205610,-0.38998,0.0441,1.00E-18,,,
cg16810605,0.42296,0.0479,1.01E-18,,,
cg03184011,-0.15125,0.0171,1.01E-18,,,
cg21287554,-0.30209,0.0342,1.02E-18,,,
cg07820189,-0.47465,0.0537,1.03E-18,,,
cg19049607,-0.30248,0.0342,1.03E-18,,,
cg06489037,-0.42235,0.0478,1.03E-18,,,
cg13918640,-0.52533,0.0595,1.04E-18,,,
cg03914735,-0.35372,0.0401,1.05E-18,,,
cg24155739,-0.36699,0.0416,1.06E-18,,,
cg05461169,-0.41128,0.0466,1.07E-18,,,
cg24315815,-0.57272,0.0649,1.08E-18,,,
cg19056004,-0.24588,0.0279,1.08E-18,,,
cg11651446,-0.16582,0.0188,1.09E-18,,,
cg08314176,-0.3053,0.0346,1.09E-18,,,
cg17367915,-0.23612,0.0268,1.10E-18,,,
cg02859910,-0.37025,0.042,1.10E-18,,,
cg06442723,-0.31724,0.0359,1.10E-18,,,
cg22345878,-0.34519,0.0391,1.11E-18,,,
cg13740985,-0.33321,0.0378,1.11E-18,,,
cg06694239,-0.26078,0.0296,1.11E-18,,,
cg17924072,-0.33653,0.0381,1.11E-18,,,
cg19850728,-0.28472,0.0323,1.11E-18,,,
cg06719487,-0.31668,0.0359,1.11E-18,,,
cg22133973,-0.51574,0.0585,1.12E-18,,,
cg20580833,-0.44484,0.0504,1.12E-18,,,
cg07718903,0.30204,0.0342,1.12E-18,,,
cg24929538,-0.35009,0.0397,1.12E-18,,,
cg25256067,-0.30096,0.0341,1.13E-18,,,
cg23019565,-0.45809,0.0519,1.13E-18,,,
cg11399508,-0.41824,0.0474,1.13E-18,,,
cg04939326,-0.31638,0.0359,1.13E-18,,,
cg24709951,-0.28363,0.0322,1.15E-18,,,
cg20009332,-0.31836,0.0361,1.16E-18,,,
cg19466875,-0.34562,0.0392,1.17E-18,,,
cg09062708,-0.52097,0.0591,1.17E-18,,,
cg09137533,-0.47198,0.0535,1.18E-18,,,
cg19877765,-0.38077,0.0432,1.18E-18,,,
cg11823253,-0.42422,0.0481,1.20E-18,,,
cg10591948,-0.26745,0.0303,1.20E-18,,,
cg19778822,-0.19146,0.0217,1.21E-18,,,
cg05543864,-0.3866,0.0439,1.23E-18,,,
cg07278165,-0.23619,0.0268,1.23E-18,,,
cg10134425,-0.27229,0.0309,1.24E-18,,,
cg23251170,-0.49306,0.056,1.24E-18,,,
cg02596233,-0.38714,0.0439,1.25E-18,,,
cg19446990,-0.33002,0.0375,1.27E-18,,,
cg04902474,-0.31554,0.0358,1.28E-18,,,
cg22942532,-0.29787,0.0338,1.28E-18,,,
cg23850174,0.35513,0.0403,1.28E-18,,,
cg01612366,-0.40219,0.0457,1.29E-18,,,
cg00816182,0.11009,0.0125,1.29E-18,,,
cg20359888,-0.31616,0.0359,1.29E-18,,,
cg26606551,-0.21175,0.024,1.30E-18,,,
cg03390636,-0.57874,0.0657,1.30E-18,,,
cg26923410,-0.2111,0.024,1.30E-18,,,
cg17666418,-0.23343,0.0265,1.32E-18,,,
cg01477933,-0.40071,0.0455,1.32E-18,,,
cg18634709,-0.3215,0.0365,1.33E-18,,,
cg05265574,-0.18146,0.0206,1.34E-18,,,
cg03038245,-0.28474,0.0323,1.34E-18,,,
cg04216235,-0.53733,0.061,1.34E-18,,,
cg19497511,-0.36843,0.0419,1.35E-18,,,
cg06830006,-0.17517,0.0199,1.35E-18,,,
cg19834855,-0.41357,0.047,1.36E-18,,,
cg15027294,-0.37444,0.0425,1.36E-18,,,
cg07795614,-0.24393,0.0277,1.36E-18,,,
cg22992137,-0.39272,0.0446,1.36E-18,,,
cg02209075,-0.25681,0.0292,1.36E-18,,,
cg12569835,-0.46851,0.0532,1.36E-18,,,
cg17142432,-0.55473,0.063,1.37E-18,,,
cg12929983,0.29587,0.0336,1.37E-18,,,
cg20100545,-0.52419,0.0596,1.38E-18,,,
cg21415292,-0.18658,0.0212,1.38E-18,,,
cg19846389,-0.34528,0.0392,1.39E-18,,,
cg24937877,-0.31011,0.0352,1.39E-18,,,
cg11945895,-0.27642,0.0314,1.39E-18,,,
cg12557114,-0.33669,0.0383,1.41E-18,,,
cg15111495,-0.29433,0.0335,1.42E-18,,,
cg10807894,-0.2681,0.0305,1.42E-18,,,
cg04847275,-0.49871,0.0567,1.44E-18,,,
cg24686189,-0.54156,0.0616,1.44E-18,,,
cg05588228,-0.38269,0.0435,1.44E-18,,,
cg03208245,-0.24346,0.0277,1.45E-18,,,
cg25454110,-0.37948,0.0432,1.46E-18,,,
cg11573518,-0.44241,0.0503,1.47E-18,,,
cg12167564,-0.31558,0.0359,1.48E-18,,,
cg24489344,0.44891,0.0511,1.49E-18,,,
cg02192555,-0.50807,0.0578,1.49E-18,,,
cg17764992,-0.59349,0.0675,1.51E-18,,,
cg11337915,-0.26469,0.0301,1.52E-18,,,
cg12198841,-0.45931,0.0523,1.52E-18,,,
cg12032648,-0.25325,0.0288,1.53E-18,,,
cg14302904,-0.30495,0.0347,1.54E-18,,,
cg01045835,-0.16121,0.0183,1.56E-18,,,
cg03940662,-0.36808,0.0419,1.57E-18,,,
cg06818582,-0.28331,0.0323,1.57E-18,,,
cg24057701,-0.33829,0.0385,1.59E-18,,,
cg00339782,-0.28176,0.0321,1.60E-18,,,
cg15197458,0.32012,0.0365,1.61E-18,,,
cg00629427,0.3605,0.0411,1.63E-18,,,
cg13530039,-0.24571,0.028,1.63E-18,,,
cg03135577,-0.2496,0.0284,1.64E-18,,,
cg07847273,-0.44119,0.0503,1.64E-18,,,
cg02947125,-0.3591,0.0409,1.64E-18,,,
cg20938359,-0.32437,0.0369,1.65E-18,,,
cg24283049,0.23757,0.0271,1.67E-18,,,
cg27395200,-0.34526,0.0393,1.67E-18,,,
cg18004856,-0.47737,0.0544,1.68E-18,,,
cg01216497,-0.40768,0.0464,1.68E-18,,,
cg20178172,0.18363,0.0209,1.68E-18,,,
cg10964944,-0.48927,0.0557,1.69E-18,,,
cg22511413,0.30613,0.0349,1.70E-18,,,
cg24802745,-0.27501,0.0313,1.70E-18,,,
cg25201998,-0.37848,0.0431,1.70E-18,,,
cg04566512,0.53103,0.0605,1.71E-18,,,
cg14392677,-0.31906,0.0364,1.71E-18,,,
cg19199677,-0.48492,0.0553,1.72E-18,,,
cg00351047,-0.38755,0.0442,1.72E-18,,,
cg06055763,-0.40792,0.0465,1.73E-18,,,
cg14210790,0.29978,0.0342,1.73E-18,,,
cg06183559,0.4376,0.0499,1.73E-18,,,
cg09274826,-0.13724,0.0156,1.74E-18,,,
cg22696984,-0.42466,0.0484,1.74E-18,,,
cg26456021,-0.13679,0.0156,1.75E-18,,,
cg10975897,-0.44643,0.0509,1.76E-18,,,
cg16442712,-0.49087,0.056,1.76E-18,,,
cg18474885,-0.17838,0.0203,1.76E-18,,,
cg11938738,-0.4717,0.0538,1.77E-18,,,
cg13333267,-0.304,0.0347,1.79E-18,,,
cg12509499,-0.26629,0.0304,1.80E-18,,,
cg04571951,-0.38189,0.0436,1.81E-18,,,
cg17451677,-0.3783,0.0431,1.81E-18,,,
cg02121547,-0.47176,0.0538,1.82E-18,,,
cg08255475,-0.36002,0.0411,1.82E-18,,,
cg13026773,-0.53817,0.0614,1.85E-18,,,
cg26537335,-0.46899,0.0535,1.85E-18,,,
cg00796963,-0.30798,0.0351,1.86E-18,,,
cg18054943,-0.35278,0.0402,1.87E-18,,,
cg24744014,0.16824,0.0192,1.87E-18,,,
cg06354695,-0.42796,0.0488,1.89E-18,,,
cg11163555,-0.30083,0.0343,1.89E-18,,,
cg07448742,-0.33183,0.0379,1.89E-18,,,
cg03711802,-0.33019,0.0377,1.89E-18,,,
cg00338685,-0.51345,0.0586,1.90E-18,,,
cg06857921,-0.38906,0.0444,1.90E-18,,,
cg01632188,-0.46033,0.0525,1.90E-18,,,
cg17499212,-0.25554,0.0292,1.90E-18,,,
cg05006142,-0.5142,0.0587,1.91E-18,,,
cg26978379,0.18647,0.0213,1.92E-18,,,
cg15944367,-0.38736,0.0442,1.92E-18,,,
cg14338513,-0.38465,0.0439,1.94E-18,,,
cg04229059,-0.23887,0.0273,1.94E-18,,,
cg03131767,-0.46334,0.0529,1.94E-18,,,
cg04763558,-0.58914,0.0672,1.94E-18,,,
cg17468459,-0.22063,0.0252,1.95E-18,,,
cg08171483,-0.31512,0.036,1.96E-18,,,
cg04970434,-0.38587,0.0441,1.96E-18,,,
cg00522048,-0.27107,0.0309,1.97E-18,,,
cg14879418,-0.28844,0.0329,1.97E-18,,,
cg15825293,-0.34705,0.0396,1.97E-18,,,
cg27287167,-0.39219,0.0448,1.98E-18,,,
cg17429587,-0.4988,0.057,1.98E-18,,,
cg19409060,0.32958,0.0376,1.98E-18,,,
cg24679423,0.20783,0.0237,1.98E-18,,,
cg17540159,0.18711,0.0214,1.99E-18,,,
cg09990962,0.16306,0.0186,1.99E-18,,,
cg19737746,-0.28122,0.0321,1.99E-18,,,
cg12785228,-0.34759,0.0397,1.99E-18,,,
cg17718899,-0.29603,0.0338,1.99E-18,,,
cg19312427,-0.36317,0.0415,2.00E-18,,,
cg21255880,-0.60441,0.069,2.01E-18,,,
cg10354495,-0.43049,0.0492,2.03E-18,,,
cg18164305,-0.47556,0.0543,2.03E-18,,,
cg21149708,-0.31596,0.0361,2.03E-18,,,
cg19225602,-0.53421,0.061,2.04E-18,,,
cg14333542,-0.3915,0.0447,2.04E-18,,,
cg26363039,-0.25963,0.0297,2.04E-18,,,
cg19938159,-0.1704,0.0195,2.06E-18,,,
cg03013070,-0.40363,0.0461,2.06E-18,,,
cg21061960,-0.37296,0.0426,2.08E-18,,,
cg05343021,-0.21555,0.0246,2.08E-18,,,
cg01681525,0.45842,0.0524,2.13E-18,,,
cg04789589,-0.36615,0.0418,2.15E-18,,,
cg24804707,-0.24962,0.0285,2.16E-18,,,
cg14069928,-0.43751,0.05,2.17E-18,,,
cg16034517,-0.21543,0.0246,2.19E-18,,,
cg18272461,-0.24598,0.0281,2.19E-18,,,
cg19685398,-0.18821,0.0215,2.20E-18,,,
cg15583517,-0.37766,0.0432,2.20E-18,,,
cg06236559,0.27086,0.031,2.20E-18,,,
cg19130973,-0.48265,0.0552,2.20E-18,,,
cg00907842,-0.27952,0.032,2.21E-18,,,
cg25514475,-0.26953,0.0308,2.21E-18,,,
cg26821721,-0.4596,0.0526,2.22E-18,,,
cg18167466,-0.58699,0.0671,2.23E-18,,,
cg26185508,-0.34383,0.0393,2.24E-18,,,
cg07954075,0.19061,0.0218,2.24E-18,,,
cg00682367,-0.32009,0.0366,2.24E-18,,,
cg22137471,-0.51313,0.0587,2.25E-18,,,
cg26531174,0.54217,0.062,2.25E-18,,,
cg00093080,-0.20677,0.0236,2.27E-18,,,
cg25341925,-0.41718,0.0477,2.27E-18,,,
cg11011736,-0.31478,0.036,2.28E-18,,,
cg06073139,-0.37943,0.0434,2.28E-18,,,
cg18986651,-0.20743,0.0237,2.29E-18,,,
cg11498228,-0.29505,0.0338,2.29E-18,,,
cg21035374,-0.21317,0.0244,2.30E-18,,,
cg27015931,-0.12464,0.0143,2.30E-18,,,
cg19008597,0.34801,0.0398,2.31E-18,,,
cg21970326,-0.42889,0.0491,2.31E-18,,,
cg00983697,0.33199,0.038,2.32E-18,,,
cg05877528,-0.32663,0.0374,2.32E-18,,,
cg03083517,-0.45432,0.052,2.33E-18,,,
cg06476606,-0.3709,0.0424,2.34E-18,,,
cg24395504,-0.28744,0.0329,2.35E-18,,,
cg13364311,0.26657,0.0305,2.37E-18,,,
cg16772514,0.27791,0.0318,2.38E-18,,,
cg05676570,-0.26797,0.0307,2.39E-18,,,
cg18208742,-0.26536,0.0304,2.39E-18,,,
cg23854567,-0.28984,0.0332,2.40E-18,,,
cg07184988,-0.36651,0.042,2.40E-18,,,
cg14469389,-0.29455,0.0337,2.44E-18,,,
cg15488794,-0.3488,0.0399,2.45E-18,,,
cg16597079,-0.36595,0.0419,2.47E-18,,,
cg01031897,-0.21045,0.0241,2.48E-18,,,
cg26913186,-0.47809,0.0547,2.49E-18,,,
cg25621182,-0.23445,0.0268,2.49E-18,,,
cg12644285,-0.25759,0.0295,2.50E-18,,,
cg23530596,-0.30515,0.0349,2.50E-18,,,
cg13835114,-0.29683,0.034,2.52E-18,,,
cg13685506,-0.27199,0.0312,2.53E-18,,,
cg00864618,-0.40654,0.0466,2.55E-18,,,
cg08005872,-0.24967,0.0286,2.56E-18,,,
cg13436155,0.31182,0.0357,2.58E-18,,,
cg21831485,-0.31562,0.0362,2.59E-18,,,
cg01318557,-0.40348,0.0462,2.60E-18,,,
cg16426034,-0.4974,0.057,2.61E-18,,,
cg15507475,-0.22764,0.0261,2.61E-18,,,
cg11440915,-0.42802,0.049,2.62E-18,,,
cg05094137,-0.46972,0.0538,2.62E-18,,,
cg20577663,-0.35613,0.0408,2.66E-18,,,
cg27588093,-0.37093,0.0425,2.67E-18,,,
cg19254691,0.26311,0.0302,2.67E-18,,,
cg24954207,-0.17342,0.0199,2.68E-18,,,
cg09760574,-0.34253,0.0393,2.69E-18,,,
cg05192538,-0.30066,0.0345,2.69E-18,,,
cg00049156,-0.07696,0.0088,2.71E-18,,,
cg24974704,-0.49029,0.0562,2.71E-18,,,
cg23568324,-0.23995,0.0275,2.71E-18,,,
cg16424082,-0.36588,0.0419,2.72E-18,,,
cg19204958,-0.30054,0.0345,2.74E-18,,,
cg27567495,-0.33029,0.0379,2.76E-18,,,
cg12486498,-0.4154,0.0476,2.76E-18,,,
cg03010972,-0.31684,0.0363,2.78E-18,,,
cg26635451,0.3117,0.0357,2.79E-18,,,
cg13432241,-0.34603,0.0397,2.79E-18,,,
cg02578470,-0.45841,0.0526,2.80E-18,,,
cg17969560,-0.1833,0.021,2.81E-18,,,
cg05209330,-0.31796,0.0365,2.81E-18,,,
cg08976554,-0.3047,0.035,2.83E-18,,,
cg23844085,-0.21985,0.0252,2.84E-18,,,
cg14409083,-0.38239,0.0439,2.84E-18,,,
cg07788865,-0.34015,0.039,2.85E-18,,,
cg12594635,-0.44287,0.0508,2.86E-18,,,
cg16444629,-0.47268,0.0542,2.89E-18,,,
cg10888242,-0.4379,0.0502,2.90E-18,,,
cg03398156,-0.35882,0.0412,2.92E-18,,,
cg00289254,-0.39373,0.0452,2.92E-18,,,
cg22226904,-0.28055,0.0322,2.93E-18,,,
cg08425760,-0.12879,0.0148,2.93E-18,,,
cg24543939,-0.22734,0.0261,2.94E-18,,,
cg05624954,-0.48359,0.0555,2.95E-18,,,
cg03970899,0.35285,0.0405,2.98E-18,,,
cg12262181,-0.2293,0.0263,2.99E-18,,,
cg21597025,0.33668,0.0387,3.01E-18,,,
cg09275956,0.28769,0.033,3.02E-18,,,
cg22826038,0.40789,0.0468,3.03E-18,,,
cg13550729,-0.31501,0.0362,3.03E-18,,,
cg11105610,-0.36334,0.0417,3.06E-18,,,
cg17564529,-0.41702,0.0479,3.06E-18,,,
cg25313468,0.21685,0.0249,3.06E-18,,,
cg10961249,-0.36606,0.042,3.06E-18,,,
cg16992870,-0.51076,0.0586,3.06E-18,,,
cg10471544,-0.31807,0.0365,3.07E-18,,,
cg02503376,-0.39241,0.0451,3.08E-18,,,
cg07825681,-0.31854,0.0366,3.10E-18,,,
cg07535965,-0.24252,0.0279,3.10E-18,,,
cg21429516,-0.36105,0.0415,3.11E-18,,,
cg14014627,-0.19606,0.0225,3.11E-18,,,
cg09570214,-0.31567,0.0363,3.12E-18,,,
cg09159452,-0.58713,0.0674,3.12E-18,,,
cg02046552,0.19256,0.0221,3.14E-18,,,
cg03348937,-0.42259,0.0485,3.17E-18,,,
cg12873903,-0.34781,0.04,3.17E-18,,,
cg01109734,-0.38534,0.0443,3.18E-18,,,
cg02547426,-0.42996,0.0494,3.19E-18,,,
cg06191536,-0.33498,0.0385,3.19E-18,,,
cg02172819,-0.39995,0.0459,3.20E-18,,,
cg18081104,-0.34229,0.0393,3.20E-18,,,
cg25980637,0.2619,0.0301,3.21E-18,,,
cg15979171,-0.41097,0.0472,3.21E-18,,,
cg01123035,-0.31256,0.0359,3.21E-18,,,
cg05750047,-0.27296,0.0314,3.21E-18,,,
cg23330006,-0.3113,0.0358,3.22E-18,,,
cg15240990,-0.32528,0.0374,3.24E-18,,,
cg10005273,-0.30512,0.0351,3.26E-18,,,
cg13071185,-0.17903,0.0206,3.26E-18,,,
cg07297830,-0.40153,0.0461,3.27E-18,,,
cg02072975,-0.43396,0.0499,3.27E-18,,,
cg24457118,-0.332,0.0382,3.27E-18,,,
cg21647114,-0.25013,0.0287,3.27E-18,,,
cg07013955,-0.35091,0.0403,3.27E-18,,,
cg18044585,-0.38719,0.0445,3.28E-18,,,
cg04663842,-0.28121,0.0323,3.31E-18,,,
cg06891775,-0.164,0.0189,3.34E-18,,,
cg15469321,0.44498,0.0512,3.37E-18,,,
cg02639366,-0.22613,0.026,3.38E-18,,,
cg06133061,-0.31304,0.036,3.39E-18,,,
cg25391117,-0.48895,0.0562,3.40E-18,,,
cg06151074,-0.33963,0.0391,3.41E-18,,,
cg09909478,-0.22942,0.0264,3.43E-18,,,
cg16636054,-0.27593,0.0317,3.43E-18,,,
cg06521359,-0.30518,0.0351,3.45E-18,,,
cg00827893,-0.26425,0.0304,3.46E-18,,,
cg04940764,-0.28077,0.0323,3.48E-18,,,
cg03741850,-0.45509,0.0523,3.48E-18,,,
cg04167854,-0.26943,0.031,3.49E-18,,,
cg27221193,-0.33744,0.0388,3.49E-18,,,
cg18535415,-0.16827,0.0194,3.49E-18,,,
