cpg,beta,p
cg13330671,-0.371918156,1.48852E-06
cg15601452,-0.469994314,1.49042E-06
cg22711601,-0.307427877,0.000001493
cg19888787,-0.232465091,0.000001498
cg01812401,-0.184038674,1.50253E-06
cg06765217,0.279068217,0.000001503
cg08053057,-0.304165214,1.50474E-06
cg15188688,-0.225040863,1.50992E-06
cg18058072,-0.259402499,1.51423E-06
cg13195526,-0.241771366,1.51426E-06
cg22540135,-0.515721228,1.51845E-06
cg10201141,-0.177564282,1.52066E-06
cg04799664,-0.213691104,1.52855E-06
cg04725637,-0.220062322,1.5336E-06
cg06589507,-0.230298674,1.53738E-06
cg26099158,-0.290099891,1.54023E-06
cg12444861,-0.218380431,1.55224E-06
cg14021153,0.16878761,1.55382E-06
cg06893362,-0.510103065,1.5566E-06
cg19811934,-0.312253881,1.56115E-06
cg14642437,-0.20694005,1.56512E-06
cg27449973,-0.184395746,1.57266E-06
cg26811065,-0.372217631,1.57526E-06
cg24478420,-0.335586838,1.57705E-06
cg27485829,-0.326384417,1.5812E-06
cg17517865,-0.228072093,1.58464E-06
cg27022326,-0.44635897,1.58544E-06
cg09807856,-0.223959184,1.5863E-06
cg10057295,-0.259033602,1.5892E-06
cg14304469,0.17451681,1.59064E-06
cg01382771,-0.419381497,1.59347E-06
cg20379685,-0.274489808,1.59888E-06
cg23839680,-0.486327062,1.60153E-06
cg01604404,-0.39716277,1.60438E-06
cg14114377,-0.435368485,1.61146E-06
cg21777095,-0.412855996,1.6178E-06
cg19884600,-0.401657457,1.62436E-06
cg08014182,-0.468036542,1.62616E-06
cg23928468,-0.326850326,1.62744E-06
cg09509592,-0.242578807,1.62786E-06
cg17602444,-0.401958248,1.63238E-06
cg08271443,-0.190117843,1.63337E-06
cg17680611,-0.4868231,1.63546E-06
cg26269286,-0.30184979,1.63718E-06
cg11911769,-0.249048684,1.63811E-06
cg13997435,-0.254512118,1.63955E-06
cg07570280,-0.313398435,1.6463E-06
cg22089361,-0.292901094,1.65138E-06
cg08529744,-0.292629734,1.66139E-06
cg08734853,-0.228156747,1.66269E-06
cg10359807,-0.362322242,1.66943E-06
cg04733424,-0.369837458,1.66949E-06
cg20209754,-0.217288877,0.000001672
cg20107733,-0.341565279,1.67265E-06
cg16387581,-0.196472254,1.68065E-06
cg26389913,-0.352825462,1.69148E-06
cg17665608,-0.148636516,1.69383E-06
cg21438252,-0.322232314,1.69732E-06
cg24004665,-0.49415319,1.7044E-06
cg14765206,-0.311577246,1.70443E-06
cg11015348,-0.390315757,1.70781E-06
cg19384905,-0.180997866,1.71293E-06
cg15962267,-0.400647506,1.71519E-06
cg21584862,-0.409017429,1.72022E-06
cg16198315,0.138008396,1.7265E-06
cg07441944,-0.492002102,1.74376E-06
cg00877056,0.177760674,1.75071E-06
cg17630138,-0.473422348,1.75559E-06
cg11258381,-0.378449008,1.75583E-06
cg00133970,-0.37613131,1.75815E-06
cg14208041,-0.470748434,0.00000176
cg06939447,-0.300653552,1.76414E-06
cg09329097,-0.223060465,1.7743E-06
cg26490758,-0.440234756,1.78058E-06
cg22275276,-0.248524403,1.78508E-06
cg19776072,-0.378875239,1.79158E-06
cg13382516,-0.332414401,1.79336E-06
cg06783737,0.38633578,1.7935E-06
cg04439374,-0.235703236,1.79745E-06
cg07080785,-0.465647647,1.79975E-06
cg26727666,-0.36964669,1.80031E-06
cg19456938,-0.36146419,1.80173E-06
cg18433889,-0.451388375,1.81237E-06
cg14548777,-0.298068442,1.81548E-06
cg10037894,-0.28372704,1.81568E-06
cg19464252,-0.379569695,0.000001817
cg07910986,0.117242423,1.82412E-06
cg25874782,-0.446120582,1.82637E-06
cg20821276,-0.313420862,1.84085E-06
cg24497897,-0.143508161,1.84685E-06
cg03962217,-0.468239434,1.85921E-06
cg27275553,-0.150888378,1.86292E-06
cg27291468,-0.33824033,1.87407E-06
cg03900143,0.210277111,1.88331E-06
cg15284457,-0.258946264,1.8933E-06
cg17629148,-0.256008355,1.89666E-06
cg02522681,-0.111950701,1.89808E-06
cg13557178,-0.154439342,0.000001902
cg16554447,-0.378999642,1.90948E-06
cg17066452,-0.371525507,1.91023E-06
cg23214895,-0.417745159,1.91073E-06
cg22760037,-0.272748796,1.91579E-06
cg05509179,-0.293713709,0.000001916
cg25900943,-0.193045443,1.92092E-06
cg14247287,-0.298974809,1.92825E-06
cg19055323,-0.539826094,1.93633E-06
cg22998476,-0.366997073,1.9374E-06
cg08032619,-0.372893383,0.000001952
cg16290996,-0.371361914,1.95278E-06
cg00913949,0.152435391,0.000001957
cg09269090,-0.239850722,1.95736E-06
cg27027151,-0.255343547,1.95954E-06
cg27393010,0.419956184,1.9608E-06
cg13480738,-0.208641437,0.000001961
cg13195895,0.385761927,1.96844E-06
cg09208942,-0.25133239,1.97737E-06
cg11801110,-0.406299926,1.98186E-06
cg22702328,0.284904032,1.98617E-06
cg10316270,-0.337712777,1.99367E-06
cg21301505,-0.215750623,1.99414E-06
cg03459617,-0.434196151,2.00412E-06
cg23925173,-0.283191706,2.00589E-06
cg12800915,-0.197011298,2.01152E-06
cg19909658,-0.247024167,0.000002012
cg24576425,0.433423311,2.01918E-06
cg01097963,-0.309858147,2.02456E-06
cg22117188,-0.300257185,2.03081E-06
cg05875421,-0.214946726,2.03195E-06
cg03058163,-0.400357058,2.03378E-06
cg00252813,-0.415793652,2.03739E-06
cg09046979,-0.376441812,2.0404E-06
cg00227093,-0.283913189,0.000002042
cg16679378,-0.215544038,2.05152E-06
cg15796459,-0.212592353,2.05176E-06
cg04726824,-0.504705061,2.06219E-06
cg10476585,-0.443174767,2.06542E-06
cg27410595,-0.419924645,2.06576E-06
cg05307477,-0.191611612,2.06854E-06
cg15884430,-0.352507935,2.07664E-06
cg13590228,-0.504246193,2.0782E-06
cg05397490,-0.406578528,2.09406E-06
cg07170045,0.305996826,2.09538E-06
cg09863374,-0.338391142,2.10366E-06
cg21735068,-0.17472669,0.000002108
cg16886882,-0.412183132,2.11034E-06
cg19510931,-0.229018938,2.11275E-06
cg21200129,0.259712185,2.11442E-06
cg16549644,-0.274691122,2.1187E-06
cg12126706,-0.447932719,2.12152E-06
cg00337020,-0.305180855,2.13246E-06
cg00182893,-0.367732315,2.13418E-06
cg04599041,-0.325403685,0.000002136
cg06891858,-0.246613283,2.14134E-06
cg16616340,-0.184928189,2.14373E-06
cg01340312,-0.477544085,2.14984E-06
cg03258139,-0.188987214,0.000002157
cg14007559,-0.535559943,2.1669E-06
cg07249919,-0.093293166,2.16694E-06
cg19859270,-0.667368271,2.16718E-06
cg10198813,-0.253764911,2.17059E-06
cg02817981,0.182759826,2.17872E-06
cg12510035,-0.294410073,2.18106E-06
cg07955474,-0.316921522,2.18824E-06
cg00640376,-0.460364917,2.19094E-06
cg26522057,-0.132886619,0.000002196
cg15660427,-0.178309669,2.20455E-06
cg17048073,0.284016079,2.20519E-06
cg09811510,-0.369751668,0.000002208
cg02365086,-0.430877595,0.000002217
cg08168141,-0.19125035,2.2172E-06
cg25131897,-0.210549627,2.22543E-06
cg02895724,-0.50835505,2.23169E-06
cg16037711,-0.146950978,2.23657E-06
cg08958747,-0.372348479,2.24473E-06
cg02573743,-0.417526327,2.24585E-06
cg01825818,-0.171854064,2.24767E-06
cg05367173,-0.336350294,2.25008E-06
cg24694691,-0.260646773,2.25177E-06
cg18766691,-0.46717411,2.2538E-06
cg12629515,-0.439595561,2.25577E-06
cg16538606,-0.446768993,2.25584E-06
cg01944137,-0.439668825,0.00000226
cg02960777,-0.315214305,2.26339E-06
cg13343687,0.249568086,2.26486E-06
cg22479546,-0.392368932,2.26522E-06
cg00621899,-0.44919414,2.26763E-06
cg02654940,-0.298010845,2.26828E-06
cg11497957,0.253351449,2.26839E-06
cg27509381,-0.236052298,2.2773E-06
cg01149415,-0.253574267,2.28164E-06
cg15486183,-0.211105649,2.28963E-06
cg07772781,0.496696936,2.3009E-06
cg05654304,0.479673577,2.31158E-06
cg13247398,0.194050898,2.31567E-06
cg16761581,0.131115627,0.000002316
cg03943218,0.307163197,2.31721E-06
cg17610889,-0.296902847,2.32137E-06
cg04850976,-0.346183882,2.33295E-06
cg25535418,-0.270126333,2.33619E-06
cg25098585,-0.266838993,2.35007E-06
cg07444963,-0.265274176,2.36515E-06
cg07013955,0.523520766,2.36675E-06
cg14503291,0.27301712,2.36683E-06
cg16721418,-0.259112614,2.37847E-06
cg12063992,-0.226434085,2.39189E-06
cg05262369,-0.26886059,2.39667E-06
cg27353640,-0.334396852,2.39726E-06
cg20451455,-0.285948056,2.3983E-06
cg11421768,-0.380922223,0.000002399
cg17291157,-0.252388035,2.40605E-06
cg02243276,-0.361436126,2.41516E-06
cg02415661,-0.157081134,0.000002416
cg21108085,-0.427995391,2.41634E-06
cg26017754,-0.359748737,2.4205E-06
cg14016363,-0.309948022,2.4298E-06
cg19398115,-0.240072212,2.43194E-06
cg18718692,-0.271701512,2.43874E-06
cg27221631,-0.287313736,2.44413E-06
cg00996469,-0.241761151,2.44656E-06
cg07801894,-0.284098337,2.45675E-06
cg06284169,0.098115359,2.4642E-06
cg08458745,-0.261838192,2.46605E-06
cg02047803,-0.261339509,0.000002467
cg08038033,0.796542172,2.47253E-06
cg14722693,-0.315315027,2.48111E-06
cg00509772,-0.23472132,2.4815E-06
cg07375851,-0.267830215,2.49207E-06
cg14397171,-0.356066385,2.49639E-06
cg06712089,-0.231407978,2.50111E-06
cg16845880,-0.351779507,0.00000251
cg00335219,0.214253526,0.000002519
cg16064793,-0.216390212,2.51966E-06
cg13971849,-0.138327422,2.52208E-06
cg15596493,-0.265271438,2.52535E-06
cg05568549,-0.289998125,2.5263E-06
cg16366890,-0.240457103,2.52656E-06
cg09470983,-0.290003676,2.52743E-06
cg06204062,0.105244918,2.52943E-06
cg02051545,-0.364874439,2.52966E-06
cg15392054,-0.362170528,2.53115E-06
cg18769584,-0.257205902,2.53173E-06
cg01871427,-0.27131832,2.5337E-06
cg05576959,0.224275715,2.53948E-06
cg24900654,-0.25916598,2.54607E-06
cg13948857,-0.247827771,2.54954E-06
cg26416766,-0.260592383,2.55083E-06
cg13452923,-0.437985727,2.55878E-06
cg04951476,-0.49391734,2.56044E-06
cg00518190,-0.283271241,0.000002562
cg05576451,-0.193942137,2.57163E-06
cg15358855,-0.42719441,2.57486E-06
cg25124943,-0.244795334,2.5842E-06
cg09360253,-0.201062589,0.000002587
cg04360334,-0.437611818,2.58787E-06
cg26870567,-0.233275808,2.5913E-06
cg10967990,-0.253743326,0.000002593
cg10558233,-0.423914333,2.60783E-06
cg19746343,-0.417870295,2.61249E-06
cg24328125,0.357745189,2.62234E-06
cg01249735,-0.306673965,0.000002635
cg01522296,-0.16842416,2.63539E-06
cg27005794,-0.370680001,2.64006E-06
cg00934987,-0.146242579,2.64363E-06
cg27359082,-0.273639687,2.65741E-06
cg09567732,-0.439696975,2.65828E-06
cg00050692,-0.399382983,2.66452E-06
cg24142603,-0.333947966,2.66489E-06
cg13311549,-0.544480003,2.66615E-06
cg12026891,-0.366107285,2.66832E-06
cg02170577,-0.347996917,2.67422E-06
cg08679800,-0.40349699,2.67467E-06
cg08626125,-0.198803151,2.70029E-06
cg20054412,-0.271915391,2.70561E-06
cg13651224,-0.321013613,2.70942E-06
cg03134962,-0.172378605,2.71863E-06
cg21571339,0.156832307,2.7196E-06
cg08844698,-0.275446687,2.7222E-06
cg22341848,-0.304525167,2.7248E-06
cg07993586,-0.599783708,2.72608E-06
cg03135964,-0.389006641,2.72664E-06
cg03839709,0.120662352,2.73228E-06
cg12765567,-0.300052758,2.73537E-06
cg12510708,-0.684025262,2.74359E-06
cg00848461,-0.372024623,2.74942E-06
cg03883275,-0.266449062,2.7499E-06
cg22515303,-0.222313639,2.75135E-06
cg00096307,-0.287988906,2.75243E-06
cg13447080,-0.381287272,2.75251E-06
cg05635114,-0.303168635,2.75433E-06
cg18645910,-0.219714952,2.75854E-06
cg15528411,-0.345098582,2.76572E-06
cg09837314,-0.254972596,2.76992E-06
cg13276570,-0.214003444,0.000002771
cg16544169,0.177199687,2.77959E-06
cg08017911,-0.433251937,2.78051E-06
cg20317521,-0.250802045,2.78425E-06
cg23075337,0.219892567,0.000002792
cg13981001,-0.296177315,2.79242E-06
cg00151728,-0.222679277,2.79315E-06
cg11321083,-0.171275735,2.79814E-06
cg07691609,-0.157612136,2.80516E-06
cg05992301,-0.182566744,2.80543E-06
cg16548262,-0.29745834,2.80793E-06
cg24097872,-0.198090137,2.80821E-06
cg20748559,-0.306614621,2.81947E-06
cg27481499,-0.175477126,2.8431E-06
cg07369523,-0.161595293,2.84926E-06
cg04739648,-0.449235978,2.85771E-06
cg08916179,-0.34229719,2.85832E-06
cg01673669,-0.152196693,2.86177E-06
cg12603531,-0.224225429,2.86334E-06
cg25345746,-0.333132672,2.86874E-06
cg11682858,-0.217889864,2.89477E-06
cg06154060,0.441809787,2.89627E-06
cg17071868,-0.264671224,2.89634E-06
cg23606244,-0.245171349,2.89808E-06
cg18241337,-0.333121814,2.89961E-06
cg00164189,-0.330493149,2.91913E-06
cg08409167,-0.348253336,2.93257E-06
cg14574951,-0.238987079,0.000002942
cg25515319,-0.28896743,2.96491E-06
cg17508941,0.168970073,0.000002966
cg26185620,-0.289762021,2.97744E-06
cg16341159,0.186113711,2.98991E-06
cg01277890,-0.153007371,2.99173E-06
cg19283806,-0.243979514,2.99226E-06
cg23960707,-0.334131344,2.99675E-06
cg10166664,-0.430585199,2.99894E-06
cg05584990,-0.402422079,0.000003002
cg00002749,-0.484630491,3.00579E-06
cg06954679,-0.346605189,3.00864E-06
cg18129628,-0.213936334,3.0109E-06
cg03519879,-0.39056176,3.01875E-06
cg14375111,-0.317340542,3.01985E-06
cg15095917,-0.394328455,0.000003027
cg10555744,0.664434056,3.03471E-06
cg01472375,-0.168010858,3.0361E-06
cg10530883,0.351373827,3.03831E-06
cg06850283,0.222427714,3.03834E-06
cg14338073,-0.213190757,3.05034E-06
cg22953759,-0.479257487,0.000003054
cg26878190,-0.380642525,3.05718E-06
cg02954324,-0.349102404,3.06277E-06
cg11252555,-0.437096893,3.06857E-06
cg12061357,0.272708661,3.07582E-06
cg10916429,0.508067956,3.07829E-06
cg11868461,-0.428790021,3.08875E-06
cg26165146,-0.438249008,3.09181E-06
cg02291619,-0.19817458,3.09519E-06
cg26120958,0.333780467,3.13165E-06
cg14392283,-0.385726649,3.13507E-06
cg14356330,-0.333080769,3.1394E-06
cg05316785,-0.352061019,3.1423E-06
cg02699518,-0.280694424,0.000003147
cg02732508,-0.490477899,3.14991E-06
cg14093474,0.365081459,3.15488E-06
cg07750741,0.294596825,3.16485E-06
cg10644361,0.109726147,3.16559E-06
cg20730595,-0.508212786,3.16634E-06
cg09071280,-0.207601683,3.17488E-06
cg26835683,-0.202501296,3.19413E-06
cg00779858,-0.306607093,3.20281E-06
cg15990409,0.190200138,3.20845E-06
cg20518155,0.21308596,3.21173E-06
cg03936663,0.21624278,3.21547E-06
cg05820066,-0.20790877,3.21588E-06
cg08483980,-0.165943606,3.21863E-06
cg21752413,-0.342258804,3.22289E-06
cg27209729,-0.167394302,3.2327E-06
cg20429277,-0.340362589,3.23627E-06
cg00484803,-0.27100703,3.23981E-06
cg15767218,-0.230969813,3.25269E-06
cg03705912,0.23160066,0.000003257
cg15252509,-0.332939848,0.000003257
cg05210373,-0.263000729,3.27005E-06
cg25496678,0.152890414,3.27085E-06
cg05944260,-0.251125984,3.27741E-06
cg08800670,-0.2759963,3.2922E-06
cg20239391,-0.328283342,3.29519E-06
cg16706496,-0.168089601,3.29846E-06
cg24468934,-0.222668082,3.30908E-06
cg05232802,-0.292215765,3.32193E-06
cg25790279,-0.312314692,3.32866E-06
cg05206276,-0.249970806,3.3357E-06
cg12891342,-0.303640012,3.33624E-06
cg09931909,-0.496175569,3.33636E-06
cg09115713,-0.53829128,3.33834E-06
cg21458721,-0.185826661,3.34481E-06
cg13899694,-0.301096423,0.000003349
cg11764177,-0.092502248,3.35168E-06
cg16090790,-0.200282376,3.35278E-06
cg13648651,-0.217535278,3.36491E-06
cg00199059,-0.24316251,0.00000337
cg11846559,-0.476821383,3.37519E-06
cg03290131,-0.763163384,3.37745E-06
cg06484432,-0.395326825,3.38764E-06
cg27474382,-0.356919667,3.39378E-06
cg20788022,-0.266830521,3.39571E-06
cg16095155,-0.436384654,3.40809E-06
cg01430390,-0.137098121,3.41392E-06
cg02233183,0.34840916,3.42229E-06
cg19293468,-0.322050716,3.42439E-06
cg06284479,-0.179254817,3.43828E-06
cg25792473,-0.137811181,3.44366E-06
cg01622930,-0.264491242,3.44828E-06
cg09166410,-0.260449399,3.45273E-06
cg01768001,0.515196076,3.45327E-06
cg06442294,-0.510222407,3.46055E-06
cg07347645,-0.361603671,3.46516E-06
cg04982781,-0.404497641,3.47158E-06
cg06254440,0.137844482,3.48036E-06
cg01292810,-0.61602661,0.000003486
cg00682487,-0.488415102,0.000003503
cg26931862,0.433745521,3.50369E-06
cg16160637,-0.254315927,3.51989E-06
cg04894537,-0.198129426,3.52435E-06
cg07512814,-0.417572653,3.53385E-06
cg22865128,-0.134376048,3.53435E-06
cg02713883,-0.219375385,3.55366E-06
cg25392995,-0.344769664,3.55376E-06
cg13420366,-0.32732979,3.56313E-06
cg00382572,-0.211390147,3.57261E-06
cg21335378,-0.204706074,0.000003575
cg08808817,-0.330427306,3.5854E-06
cg05660355,-0.363729775,3.59617E-06
cg01257383,-0.297456304,3.59793E-06
cg22687097,-0.111189608,3.60943E-06
cg21190595,-0.333555046,3.62694E-06
cg08814749,-0.263038852,3.6277E-06
cg01402347,-0.399234509,3.63146E-06
cg04140161,-0.197126236,3.63628E-06
cg26541920,0.214423223,3.64937E-06
cg05002837,-0.406727181,3.65086E-06
cg16986578,-0.349444739,3.65289E-06
cg19860759,-0.097945704,0.000003667
cg00594118,-0.194521776,3.66792E-06
cg09152259,-0.235608885,3.67128E-06
cg21423458,-0.476059628,3.67988E-06
cg19774846,-0.237676685,0.000003691
cg16358924,-0.353412833,0.000003701
cg25181693,0.212379189,3.70279E-06
cg26953403,-0.179926167,3.70785E-06
cg08105590,-0.574245539,3.72806E-06
cg10061361,0.320040601,3.72866E-06
cg04722169,-0.387531457,3.73067E-06
cg04273763,-0.207975578,3.73761E-06
cg09048500,0.183816863,3.74608E-06
cg19283298,-0.364230582,3.76187E-06
cg12262069,-0.273385232,3.76352E-06
cg15070718,0.193952391,3.76471E-06
cg16542646,-0.218286197,3.76714E-06
cg26484621,-0.23193551,3.7703E-06
cg01234248,-0.459118851,3.77727E-06
cg11679124,-0.238467917,3.78053E-06
cg06039392,0.231237235,3.78837E-06
cg14485901,-0.223167817,3.79513E-06
cg03043696,-0.359381588,3.80579E-06
cg24433287,0.277224854,3.81248E-06
cg04210100,-0.534037207,3.81613E-06
cg16174779,-0.284864324,3.82221E-06
cg23342625,-0.209839062,3.83781E-06
cg17972655,-0.319600674,3.84026E-06
cg11335171,-0.392941477,3.87037E-06
cg01882930,-0.300731746,3.8805E-06
cg07570898,-0.471081897,3.88322E-06
cg24129390,0.366987608,3.8887E-06
cg26886188,-0.439763689,3.89213E-06
cg14706200,-0.236089457,3.89444E-06
cg20416769,-0.35700278,0.000003901
cg03707168,-0.354232258,3.90608E-06
cg13052638,-0.435535555,3.91112E-06
cg15306060,-0.426844564,3.91329E-06
cg19832521,0.181864615,3.9169E-06
cg18772205,0.600460586,3.92732E-06
cg26786407,-0.325339811,3.94271E-06
cg26186727,0.172905339,3.94672E-06
cg07532576,-0.352690015,3.94735E-06
cg08522256,-0.347996485,3.95146E-06
cg03719555,-0.218953305,3.95672E-06
cg23985641,-0.538354585,3.96241E-06
cg09681089,0.156973426,3.96836E-06
cg05339414,0.119579664,3.97513E-06
cg04833898,-0.192337494,3.97821E-06
cg21742923,0.153989002,3.98649E-06
cg22996783,-0.175451699,3.99484E-06
cg13384512,-0.283492872,4.00338E-06
cg21099776,-0.245663345,4.00659E-06
cg17685579,-0.288963944,4.01328E-06
cg10135682,-0.243984219,4.0201E-06
cg12404590,-0.438514244,4.02135E-06
cg02888247,-0.38765624,0.000004022
cg19429051,0.197048307,4.03344E-06
cg00469814,0.324922794,4.03818E-06
cg11224946,-0.23703905,4.0383E-06
cg13360230,0.192823447,4.04381E-06
cg02375178,-0.39297726,4.09177E-06
cg02539664,-0.182656251,4.09232E-06
cg02141748,-0.150120336,0.000004101
cg08612539,-0.365292003,4.12176E-06
cg06872172,-0.472042934,4.1238E-06
cg12037593,-0.20303494,0.000004127
cg25203916,-0.254777938,4.13353E-06
cg01552918,0.09001844,4.13631E-06
cg09010107,0.356802766,4.14864E-06
cg12798311,-0.289462932,4.15586E-06
cg20902353,-0.314838129,4.16216E-06
cg03649130,-0.204594236,4.16227E-06
cg11368900,-0.288013744,4.16468E-06
cg11079711,-0.255703203,4.16835E-06
cg21510841,-0.175814381,4.18165E-06
cg27409771,-0.281119548,4.18774E-06
cg06081147,-0.323556628,4.19075E-06
cg03744357,-0.34141819,4.1986E-06
cg08190562,-0.35074843,4.21672E-06
cg01878435,0.256331283,4.21679E-06
cg18413830,-0.264933794,0.000004222
cg06978514,-0.287284873,0.000004223
cg12869229,-0.191580629,4.23226E-06
cg26689780,-0.148552207,4.24321E-06
cg10175583,-0.163968156,4.2459E-06
cg13845133,-0.42027155,4.24615E-06
cg20712631,-0.200953547,4.24654E-06
cg06085038,-0.345006268,4.25113E-06
cg07577824,-0.376604692,4.25295E-06
cg25066857,-0.29832478,4.25369E-06
cg26408612,-0.387133227,4.25866E-06
cg05224770,-0.441884872,4.26123E-06
cg08122652,-0.341679247,4.27732E-06
cg26572865,-0.198924729,4.27869E-06
cg22523050,-0.202365823,4.28753E-06
cg03044573,-0.34309093,4.29555E-06
cg02848072,-0.152454964,4.29959E-06
cg06793562,0.168733406,4.29984E-06
cg10426422,-0.281484802,4.31357E-06
cg05075308,-0.205678237,4.31593E-06
cg17999820,-0.317754235,4.32034E-06
cg14079173,-0.196133089,4.35219E-06
cg08776660,-0.393868387,4.36768E-06
cg01466011,-0.24174077,4.36985E-06
cg23930856,0.215530668,0.000004371
cg24046474,-0.479371678,4.37919E-06
cg04742550,-0.43485856,0.000004383
cg02621376,-0.539499287,4.38424E-06
cg10399946,-0.433191299,4.39483E-06
cg15945999,-0.370894433,4.39932E-06
cg16903025,-0.330815018,4.41775E-06
cg26448394,-0.281468072,4.44064E-06
cg05590451,-0.330989546,4.4547E-06
cg12226735,-0.305512874,0.000004473
cg01339004,-0.244777578,4.47553E-06
cg08482436,0.147989481,4.4834E-06
cg13505279,-0.211734676,4.50148E-06
