cpg,beta,p
cg06061692,-2.811029221,8.18249E-18
cg07104380,-4.162533803,8.19993E-18
cg17296165,-3.265853005,8.29965E-18
cg02520519,2.798075364,8.32201E-18
cg17886715,-4.194303385,8.35389E-18
cg00010789,-4.595032162,8.48425E-18
cg08576073,-4.702792962,8.56538E-18
cg01305849,-3.262339031,8.57471E-18
cg08526140,-2.762228253,8.58329E-18
cg02223612,-2.866357141,8.58733E-18
cg08270240,-3.082958746,8.59441E-18
cg04530127,-4.77666945,8.65923E-18
cg18912574,-3.326883193,8.66162E-18
cg26835268,-2.270915638,8.72978E-18
cg08029909,3.141181955,8.89328E-18
cg23204799,2.27116509,8.97861E-18
cg17452570,-2.940764213,9.04533E-18
cg04801647,-3.267523589,9.07838E-18
cg04019371,-2.11971596,9.0966E-18
cg18828762,-3.915932042,9.20873E-18
cg19697109,-3.099554881,9.33957E-18
cg09561417,-3.512571272,9.43058E-18
cg07228241,-3.12441929,9.4409E-18
cg15052277,-3.389838392,9.58446E-18
cg12471120,-2.129763554,9.67316E-18
cg25126296,-2.821544587,9.97977E-18
cg06366345,-2.019138268,1.0065E-17
cg16991671,-2.531266259,1.00967E-17
cg15028479,-4.048336011,1.01046E-17
cg08330919,3.350701127,1.01602E-17
cg21030939,3.792898726,1.02699E-17
cg04286297,-2.082115122,1.04997E-17
cg21300382,-3.200635037,1.05401E-17
cg18594724,-3.824930562,1.06476E-17
cg13224855,-3.20702414,1.06665E-17
cg07500019,3.682054084,1.07057E-17
cg08977270,-3.727770871,1.08066E-17
cg02955100,-3.229659699,1.086E-17
cg04648847,3.464626312,1.08635E-17
cg03311682,-3.324870454,1.08772E-17
cg04128483,2.434065787,1.09133E-17
cg06494037,-3.502636168,1.09825E-17
cg05628357,-3.583808701,1.0988E-17
cg16568759,-3.815143844,1.09951E-17
cg21614107,-2.734895986,1.10089E-17
cg08948528,-2.817053694,1.10839E-17
cg24068299,3.348167707,1.11501E-17
cg25680105,-4.519421463,1.13153E-17
cg26644764,2.62028035,1.13718E-17
cg16556679,-2.977665485,1.14119E-17
cg07393816,4.368646858,1.14621E-17
cg10231500,-2.586191891,1.14934E-17
cg07043044,-3.942645746,1.15188E-17
cg13760683,-3.367794405,1.16187E-17
cg11660569,-3.119493949,1.17059E-17
cg20409590,4.568508812,1.17139E-17
cg02697115,4.446268549,1.18046E-17
cg04276288,-3.11429511,1.18085E-17
cg09709592,-3.572262833,1.21927E-17
cg20203210,-3.545938974,1.22564E-17
cg08197571,-3.210691812,1.22635E-17
cg14820441,-2.692447852,1.23491E-17
cg21654058,-2.708231349,1.24232E-17
cg18961773,-4.568833164,1.24344E-17
cg17797514,-2.451522765,1.24579E-17
cg18526270,3.735640068,1.24779E-17
cg18144654,-3.630364635,1.25529E-17
cg14737370,-3.146813173,1.25985E-17
cg08890976,-4.537096323,1.26814E-17
cg13013473,-2.982295724,1.27132E-17
cg06778713,-2.924137208,1.27982E-17
cg03036167,-2.683318035,1.28037E-17
cg06178942,3.37700289,1.28513E-17
cg17088631,3.151574789,1.29107E-17
cg02882733,2.728037279,1.29201E-17
cg00041641,-2.863313963,1.30841E-17
cg14496983,-3.389333635,1.30987E-17
cg22753417,-2.589520347,1.316E-17
cg23235004,-2.776462091,1.316E-17
cg26714514,-3.957848203,1.32442E-17
cg04844175,-4.22728596,1.32936E-17
cg21131402,-2.772474131,1.33364E-17
cg07981080,-4.13401963,1.35141E-17
cg11632238,2.792063246,1.36459E-17
cg25715949,-3.360631616,1.36556E-17
cg08082943,-2.99226857,1.37188E-17
cg23743830,-4.090902333,1.38292E-17
cg12614178,2.655100225,1.38375E-17
cg04618897,-2.714447375,1.38772E-17
cg05619858,-3.412475462,1.38806E-17
cg09393382,-2.885658685,1.39298E-17
cg22066262,-2.756875662,1.39551E-17
cg08546300,-3.575208669,1.40059E-17
cg21433768,2.693188097,1.4043E-17
cg10318313,-3.235153258,1.41828E-17
cg07867325,-2.451367885,1.42507E-17
cg23626862,-3.077944656,1.43612E-17
cg04167725,-4.849871681,1.45225E-17
cg01819137,2.873814817,1.4637E-17
cg25501446,-3.609030398,1.46553E-17
cg21367769,-3.086104206,1.49217E-17
cg13410145,-3.270482337,1.50435E-17
cg09744243,-2.612396858,1.51119E-17
cg20768342,-2.957861622,1.5234E-17
cg13047596,-2.915606961,1.52917E-17
cg16043230,-2.912382082,1.53684E-17
cg04317573,-3.129647864,1.53835E-17
cg14188811,-3.774000715,1.55387E-17
cg18381729,-2.328868133,1.55985E-17
cg03797305,-2.446106759,1.57555E-17
cg03651904,-2.514715195,1.57673E-17
cg01442334,3.985615597,1.57958E-17
cg03076319,2.52979286,1.58464E-17
cg14394011,-3.183744123,1.61493E-17
cg05183487,2.987586225,1.61904E-17
cg10379653,-2.774620275,1.62234E-17
cg12101766,-3.942231466,1.63583E-17
cg05694825,-2.904022837,1.64663E-17
cg05487769,-2.594682337,1.64765E-17
cg13660670,4.653211677,1.65733E-17
cg06907347,-3.124915458,1.68514E-17
cg05092304,-2.458751984,1.68695E-17
cg23172907,-2.727741466,1.69091E-17
cg03476105,-2.834252447,1.71023E-17
cg14911223,-2.91924306,1.71622E-17
cg24147024,-3.26782176,1.72473E-17
cg14238081,3.093855728,1.72581E-17
cg01094192,-3.516874599,1.72762E-17
cg11451281,-2.890593976,1.7278E-17
cg06214745,-4.306052308,1.72944E-17
cg01370111,-2.741881949,1.73184E-17
cg05793020,3.230523118,1.73694E-17
cg14721708,-2.427011322,1.73892E-17
cg24931520,2.635018967,1.74146E-17
cg14511089,-3.093824168,1.77606E-17
cg05411944,-2.631933815,1.77734E-17
cg03217460,2.855684738,1.79608E-17
cg24609304,-3.697401458,1.79965E-17
cg18815879,-4.372391775,1.80593E-17
cg06062147,-2.793376788,1.83017E-17
cg18716831,-2.612898353,1.84474E-17
cg22716292,-2.293687296,1.85659E-17
cg08606174,-4.881463885,1.86351E-17
cg23836357,-2.917397169,1.86839E-17
cg16967722,-4.350821579,1.86922E-17
cg00064336,-2.925486554,1.87728E-17
cg05162794,-4.505434168,1.88186E-17
cg04336836,3.685146103,1.88444E-17
cg03727662,-2.99131239,1.88817E-17
cg13789443,-4.477046766,1.90166E-17
cg09312446,-2.567994057,1.91929E-17
cg13363740,-3.897566028,1.92485E-17
cg24324942,-3.101178406,1.93459E-17
cg24776295,-4.09999133,1.93545E-17
cg07886017,-4.33357056,1.95404E-17
cg13381486,2.437299445,1.95593E-17
cg08704623,-5.004927228,1.95805E-17
cg19447496,-3.48246483,1.98231E-17
cg21724010,-2.623368128,1.98389E-17
cg13116071,-3.179914087,1.98653E-17
cg15095581,-3.020289223,1.99503E-17
cg26201283,-4.606165453,1.99633E-17
cg07339137,2.49773932,1.99665E-17
cg26177629,3.478187024,2.00447E-17
cg09853839,-2.838758308,2.0054E-17
cg00914022,3.190454092,2.04011E-17
cg00003173,3.950041737,2.04557E-17
cg08967632,-2.760568407,2.05476E-17
cg13234587,-4.022564959,2.06015E-17
cg17657594,3.411947303,2.08036E-17
cg16618507,-4.503723648,2.08493E-17
cg18622413,-3.759788044,2.10579E-17
cg27437868,-2.9061164,2.11494E-17
cg17956819,-3.673757169,2.11507E-17
cg20593843,-2.923864249,2.12106E-17
cg15781794,3.603854618,2.13553E-17
cg07695428,-2.60713285,2.14277E-17
cg25817973,-2.570646172,2.14339E-17
cg25383242,-2.603371701,2.14791E-17
cg06243989,-2.934364827,2.15122E-17
cg18752785,2.619801237,2.15281E-17
cg24872268,-2.929058166,2.1922E-17
cg10178127,-2.731507058,2.20633E-17
cg10747023,3.745724599,2.20812E-17
cg04739149,-4.674843797,2.20987E-17
cg11085771,-3.598077269,2.21803E-17
cg24061542,3.316087622,2.21843E-17
cg04974940,-3.949902886,2.235E-17
cg19197082,-3.672392081,2.23502E-17
cg26734620,-1.840352193,2.25018E-17
cg07935727,-3.068301866,2.25019E-17
cg06067884,-4.132890286,2.26124E-17
cg03228945,-3.866026359,2.2878E-17
cg02723063,-3.937945156,2.29732E-17
cg27319677,2.599790643,2.31088E-17
cg19972287,-2.391534936,2.3159E-17
cg09297409,-3.134377925,2.319E-17
cg23003872,-3.619223256,2.34226E-17
cg21843114,-3.725669429,2.34668E-17
cg04888647,3.05706732,2.35005E-17
cg18903373,-4.061852035,2.36688E-17
cg06368369,3.438291425,2.36705E-17
cg01746532,4.259691635,2.38165E-17
cg11755020,-2.646312499,2.3907E-17
cg23270103,-3.244364707,2.39072E-17
cg19082888,-3.228788513,2.40923E-17
cg13346967,-3.50099199,2.40964E-17
cg10797804,-2.79878072,2.41759E-17
cg12777225,2.888014684,2.43499E-17
cg26174329,-3.366968495,2.43949E-17
cg04729562,2.584501689,2.45144E-17
cg01971203,-2.291974595,2.46377E-17
cg03235290,2.784248179,2.47115E-17
cg09408023,-2.661569952,2.50365E-17
cg15480485,-3.932538246,2.51024E-17
cg27116863,-2.917934769,2.51225E-17
cg07180182,-3.939298012,2.55097E-17
cg04693873,2.664233739,2.61981E-17
cg22699314,-4.509162215,2.62688E-17
cg21629166,-3.220264394,2.63238E-17
cg22905192,-3.707742345,2.63804E-17
cg11485630,-4.344387546,2.64015E-17
cg21280422,-2.541751849,2.64407E-17
cg25483596,-4.48759699,2.65814E-17
cg21428780,-2.728858666,2.67023E-17
cg14644219,-2.914039167,2.67269E-17
cg26288719,-2.809296231,2.67926E-17
cg23068665,4.058733852,2.70645E-17
cg26381918,3.797169068,2.72807E-17
cg15104066,2.261758495,2.75571E-17
cg15967169,-2.616238148,2.75653E-17
cg17883837,-3.248558452,2.80022E-17
cg15622155,-2.469822859,2.81197E-17
cg01265653,-3.633858856,2.81304E-17
cg24377604,-3.361280447,2.81535E-17
cg04552585,-3.575851311,2.83808E-17
cg02447287,-3.946789434,2.84704E-17
cg01409554,-2.903562801,2.85436E-17
cg25669494,-4.109367328,2.86329E-17
cg25223391,-4.085995696,2.86879E-17
cg00375939,-3.593473472,2.90866E-17
cg26612648,-3.017543467,2.91169E-17
cg08815672,-2.88582852,2.93976E-17
cg02827958,-3.085197547,2.94011E-17
cg17770461,-3.538242426,2.95547E-17
cg25845688,-2.961846101,2.9692E-17
cg01752898,3.782552423,2.97804E-17
cg25595449,-2.160368181,2.97999E-17
cg26121561,3.510592687,3.01655E-17
cg05170366,-3.712699398,3.01874E-17
cg08110005,-4.163635414,3.03212E-17
cg23459416,-3.67550098,3.04382E-17
cg06495060,3.130596382,3.05252E-17
cg18716194,-3.194224832,3.0701E-17
cg00586248,-2.148157868,3.09844E-17
cg22867154,-2.493861165,3.11079E-17
cg18545992,-2.757871492,3.13297E-17
cg07522227,-4.424104058,3.15484E-17
cg09527301,-2.590406795,3.15691E-17
cg02693279,-3.820529644,3.1714E-17
cg03757250,-3.31830867,3.17871E-17
cg12444390,2.774523548,3.2258E-17
cg08901151,-3.846002977,3.25655E-17
cg18149011,-3.120510726,3.3001E-17
cg12673840,-2.734074865,3.30062E-17
cg22500555,2.298255015,3.30545E-17
cg15458338,2.447989792,3.32712E-17
cg14294115,-2.255616523,3.34116E-17
cg11754060,3.201263625,3.34667E-17
cg11807261,-3.50814257,3.36644E-17
cg01069170,2.590150898,3.39077E-17
cg27274072,-3.614863233,3.40056E-17
cg25633045,-3.272339981,3.40686E-17
cg04791456,-2.99412113,3.41948E-17
cg02908900,2.016907545,3.41976E-17
cg02964182,-2.17725295,3.46424E-17
cg04374190,-2.416179528,3.46768E-17
cg06165495,-3.240839051,3.47919E-17
cg21048411,-3.015930312,3.48426E-17
cg00712547,2.569242711,3.48669E-17
cg21798447,3.293236714,3.49251E-17
cg11556416,-2.556084832,3.55357E-17
cg19255053,-2.710807202,3.55969E-17
cg09023869,-3.134797976,3.57603E-17
cg05547391,-3.179351984,3.58388E-17
cg05504732,3.098385871,3.58541E-17
cg07141215,-4.62816856,3.61571E-17
cg03396325,-3.95697195,3.6371E-17
cg09233886,-4.290798717,3.66247E-17
cg23091777,-4.397527913,3.66438E-17
cg04526616,-3.19153596,3.71191E-17
cg09200760,-3.013773555,3.74356E-17
cg20145601,-2.550145254,3.77358E-17
cg08288818,-3.692951752,3.77796E-17
cg11774633,-2.667906648,3.77937E-17
cg24626674,-3.029443963,3.81135E-17
cg26903053,-4.654908771,3.81282E-17
cg13590711,-2.204521306,3.83816E-17
cg01648784,-2.821807681,3.86295E-17
cg02839622,-3.500694918,3.89899E-17
cg26131493,-2.967132496,3.89918E-17
cg03783258,-2.105716772,3.90966E-17
cg00029979,-2.593978514,3.95265E-17
cg13965201,-2.667869339,3.99224E-17
cg02387226,-3.302570827,4.02772E-17
cg09950034,3.00602418,4.03663E-17
cg09874195,-3.199576965,4.03744E-17
cg06712846,-2.459993868,4.04155E-17
cg13053135,-3.069501518,4.05513E-17
cg00622658,-4.624772053,4.068E-17
cg01406909,-2.539812802,4.0717E-17
cg02616975,3.583324028,4.07347E-17
cg14102005,-3.01152939,4.11737E-17
cg12359511,-3.263437857,4.19681E-17
cg07347663,-2.652786097,4.20644E-17
cg06807837,-3.44939176,4.20692E-17
cg07016356,-2.320883064,4.21085E-17
cg14128419,-3.085279661,4.24041E-17
cg08547694,3.319101873,4.26741E-17
cg15422439,-3.34095803,4.28323E-17
cg21034903,2.572235636,4.28932E-17
cg15867717,2.603258868,4.29072E-17
cg17376861,-3.240943447,4.29613E-17
cg16250722,-3.434279767,4.30455E-17
cg20601684,-3.570328429,4.31022E-17
cg00424740,-2.602542805,4.35807E-17
cg01555105,-1.957341058,4.36326E-17
cg03241046,-2.3323733,4.36649E-17
cg24551539,-2.55446147,4.37335E-17
cg13482911,-3.904705407,4.40781E-17
cg11291456,-2.877690196,4.42758E-17
cg10351795,-4.283759961,4.44207E-17
cg04932465,-2.36260314,4.44294E-17
cg24903176,3.886603123,4.4551E-17
cg06989074,-3.432434548,4.45945E-17
cg27497699,-3.566335948,4.50767E-17
cg10767312,-2.441364694,4.54007E-17
cg06682763,-2.653220144,4.55712E-17
cg11272475,-2.719708869,4.57804E-17
cg02463137,-3.591886414,4.58897E-17
cg11367927,-2.489924597,4.6269E-17
cg15077643,-2.458911398,4.63179E-17
cg24469596,-2.706435346,4.6605E-17
cg10612060,-2.442394664,4.69872E-17
cg20003976,-2.699940953,4.70937E-17
cg24315257,-4.043777882,4.71768E-17
cg20777956,2.869375931,4.77584E-17
cg16902425,-3.32603255,4.79549E-17
cg00223135,-3.833048649,4.79857E-17
cg22603243,-3.363485554,4.80602E-17
cg00800759,-3.39870197,4.84235E-17
cg23500835,-3.168210667,4.88793E-17
cg01911400,-2.324255637,4.9093E-17
cg05739419,-3.362437262,4.94095E-17
cg21991825,-2.807269837,4.95297E-17
cg04924696,2.682222396,4.96315E-17
cg19771575,-3.648058293,4.97812E-17
cg16585306,2.661466893,5.00491E-17
cg07159286,-2.990851633,5.06073E-17
cg08856378,-3.069024192,5.12988E-17
cg17725136,-2.662369236,5.13597E-17
cg07222908,-2.876229707,5.1498E-17
cg06069685,-3.22504289,5.19215E-17
cg08081805,2.322087441,5.23165E-17
cg25133706,-2.312297863,5.23812E-17
cg07172676,-4.033986892,5.28508E-17
cg07156182,2.339488769,5.29247E-17
cg23842941,-5.024590088,5.29637E-17
cg25203036,-4.471005469,5.31255E-17
cg03044510,3.625835152,5.32096E-17
cg11508949,3.590099246,5.32249E-17
cg13394785,-2.618475377,5.34154E-17
cg21425723,-3.339100961,5.44801E-17
cg08432712,-2.445359035,5.46441E-17
cg20375947,-3.708499119,5.47456E-17
cg00535683,-4.527413181,5.4788E-17
cg14131834,-4.117077616,5.50806E-17
cg10506070,-3.802650968,5.51733E-17
cg11973716,-2.537692086,5.5184E-17
cg03017824,-2.599672775,5.58566E-17
cg06668922,-2.508689196,5.59438E-17
cg19744051,-2.454707606,5.64333E-17
cg07937091,-2.984144754,5.65368E-17
cg14358164,-3.460798485,5.69329E-17
cg18448949,-2.020326321,5.70665E-17
cg08928569,-3.532931811,5.72987E-17
cg00219956,-2.212970808,5.80143E-17
cg22373622,-2.998423403,5.8105E-17
cg14094460,-1.887485348,5.82518E-17
cg19705386,-4.589770712,5.84931E-17
cg18172802,-3.160589914,5.86437E-17
cg27089559,-3.729749102,5.92015E-17
cg10898058,-3.555805536,5.9547E-17
cg01423201,2.685903759,5.9663E-17
cg27629513,-2.992078279,5.97271E-17
cg07145398,3.362549463,5.97345E-17
cg00395929,-2.952453723,5.98442E-17
cg25814432,-3.871433782,6.04067E-17
cg05203949,-2.258892326,6.06354E-17
cg19385933,-3.935831853,6.09385E-17
cg06833647,-3.705586734,6.14031E-17
cg13862630,-3.168870259,6.15503E-17
cg22017132,-3.358537836,6.15664E-17
cg16641903,-2.734657606,6.18006E-17
cg11788447,-2.70938979,6.22106E-17
cg06583549,-3.920034777,6.2272E-17
cg04662649,-3.019667737,6.22753E-17
cg12100344,-3.56609261,6.24462E-17
cg23493260,-3.39607142,6.25734E-17
cg21577036,-2.416841918,6.2792E-17
cg15910307,-3.34708173,6.28293E-17
cg22629515,-2.777826291,6.30242E-17
cg19318722,-2.463934157,6.31837E-17
cg02336026,-4.748447418,6.32357E-17
cg16392980,-3.149356858,6.32997E-17
cg13706611,-2.867008957,6.34233E-17
cg04587220,-3.998115842,6.361E-17
cg00688460,-4.79026153,6.39469E-17
cg21222244,3.676382454,6.42833E-17
cg22506343,-3.982709759,6.42991E-17
cg13914464,-3.050465846,6.45861E-17
cg21142038,2.943998332,6.4655E-17
cg10978884,2.844907233,6.48083E-17
cg22378614,3.777117188,6.49864E-17
cg01305328,2.179614704,6.50749E-17
cg02327549,3.145865567,6.51562E-17
cg16517543,-2.883229099,6.56947E-17
cg04875084,2.644012201,6.57566E-17
cg22885068,-4.750983128,6.57832E-17
cg22085718,-2.51819644,6.59199E-17
cg23622026,-2.526402525,6.60501E-17
cg01203563,-2.229577351,6.6348E-17
cg18457944,-2.100015794,6.64492E-17
cg05843966,-3.331767088,6.68704E-17
cg02781436,-3.212235307,6.69981E-17
cg21366673,-2.9024476,6.70176E-17
cg17807889,-3.513235988,6.74866E-17
cg05443922,2.732718277,6.74972E-17
cg01727346,-3.371554665,6.83047E-17
cg07407723,-3.290293347,6.84814E-17
cg11723055,-3.656425057,6.88024E-17
cg09289439,-3.302325732,6.88957E-17
cg14079473,-2.659139618,6.90811E-17
cg13434975,2.740501099,6.97951E-17
cg23274912,-3.78843455,7.01179E-17
cg18888710,-2.473940879,7.0127E-17
cg05105016,-2.357565079,7.02227E-17
cg02777369,-4.060117993,7.04549E-17
cg23367286,-3.37455845,7.07737E-17
cg10656664,-2.913293233,7.19607E-17
cg08363518,-3.031152284,7.24013E-17
cg18723560,2.329273026,7.25189E-17
cg26309498,-2.789864723,7.32417E-17
cg18616908,-3.632594956,7.36799E-17
cg02336729,-3.000328285,7.37936E-17
cg13580201,-3.259277581,7.45917E-17
cg19265913,-2.783713023,7.4634E-17
cg00034130,4.605161786,7.4824E-17
cg21571602,-3.851958129,7.48942E-17
cg07831644,3.756087322,7.53733E-17
cg25312546,-2.741592723,7.55692E-17
cg10776643,-3.373841633,7.57569E-17
cg27192602,-3.037162749,7.61015E-17
cg03548386,-3.630464836,7.64082E-17
cg06187986,-2.413495816,7.64444E-17
cg11320438,-2.019325024,7.68205E-17
cg01518846,-3.021823318,7.73305E-17
cg01650618,-3.152445446,7.74019E-17
cg11857452,-3.136311483,7.74267E-17
cg21565150,3.142204865,7.80864E-17
cg13204181,-3.459768058,7.82824E-17
cg18865733,-3.183699476,7.83778E-17
cg10544839,-2.717401301,7.85141E-17
cg00944181,-3.660356494,7.85756E-17
cg06280512,4.499811055,7.88406E-17
cg14473050,3.353535171,7.90102E-17
cg20259981,-3.86177808,7.92615E-17
cg21821726,-5.238473661,7.93872E-17
cg05766636,-4.055204756,7.99308E-17
cg01420426,2.316338059,8.01147E-17
cg02257029,-3.24986616,8.01875E-17
cg01764438,-3.668231021,8.03578E-17
cg12631085,-2.210468365,8.0801E-17
cg19734937,-3.103372212,8.08523E-17
cg03392145,4.182220115,8.17723E-17
cg18053228,-2.823918823,8.18228E-17
cg23019286,-2.444415417,8.2364E-17
cg26399035,-2.860039456,8.2591E-17
cg01594675,-2.213100667,8.28643E-17
cg07981044,3.477008638,8.32496E-17
cg05796504,-2.891166663,8.33945E-17
cg24332921,-2.866603991,8.4017E-17
cg08044366,-3.617117082,8.42843E-17
cg27413928,-2.317422532,8.43673E-17
cg14353218,-2.014820053,8.4724E-17
cg18429584,-3.27514624,8.48584E-17
cg27629898,-4.546492275,8.53042E-17
cg24044654,-2.356547711,8.53889E-17
cg00324438,-2.817138511,8.55016E-17
cg14597066,-2.813611786,8.56932E-17
cg06971903,-3.535360213,8.59152E-17
cg02565297,-3.819322832,8.6069E-17
cg23479303,-2.487186294,8.67911E-17
cg16753494,-3.298364493,8.68515E-17
cg24948505,-2.742885572,8.77344E-17
cg24549085,2.75784975,8.82743E-17
cg12794109,-4.367877203,8.83614E-17
cg11760389,-4.000760896,8.84911E-17
cg20391833,2.622625433,8.9062E-17
cg05053751,-3.36481831,8.92144E-17
cg13821031,-3.002217395,8.9247E-17
cg00702877,-3.117981402,8.92844E-17
cg06151505,-3.264601197,8.95577E-17
cg26818235,-3.885055709,8.96256E-17
cg00252121,-2.902908187,8.97686E-17
cg14699013,-2.829781073,8.97698E-17
cg21305021,-4.107339741,9.06718E-17
cg19036075,3.089681261,9.17496E-17
cg07380384,-2.766336351,9.23611E-17
cg22129059,-3.780386189,9.25901E-17
cg14283194,2.206745503,9.27797E-17
cg05358729,2.86777405,9.3692E-17
cg02963114,3.219670761,9.4089E-17
cg25727806,2.592987473,9.48084E-17
cg19550439,-4.305044408,9.48785E-17
cg09819958,-4.314151702,9.49322E-17
cg14983306,-3.781811097,9.50199E-17
cg07474076,-1.974902381,9.52147E-17
cg26675329,-3.975422327,9.53605E-17
cg25237898,-2.990193743,9.61886E-17
cg10550471,-3.470480151,9.65585E-17
cg10811232,-2.662095293,9.65616E-17
cg26926246,-3.308007693,9.74204E-17
cg19996313,-3.077022584,9.78388E-17
cg01840333,-3.608816005,9.78775E-17
cg10712835,-4.44763738,9.79494E-17
cg18759260,-3.753803681,9.79536E-17
cg01805347,2.772640549,9.81967E-17
cg08867767,-2.787032277,9.82073E-17
cg05059571,-3.462713607,9.83334E-17
cg03029616,-2.470048387,9.88606E-17
cg15645344,-3.02992527,9.89014E-17
cg13353472,2.322200629,9.90518E-17
cg08213619,-3.220932167,9.91332E-17
cg15021707,-2.681892152,9.97026E-17
cg16069936,4.059943993,1.01294E-16
cg20444381,2.807013213,1.01465E-16
cg22702443,-4.27049897,1.01781E-16
cg08846112,-3.488229289,1.02162E-16
cg06253862,-3.661316915,1.02592E-16
cg14045509,-2.734854097,1.02731E-16
cg08104845,-2.784824915,1.02748E-16
cg05113840,2.266804611,1.02803E-16
cg12052754,-2.615320658,1.02827E-16
cg05052501,-2.426047987,1.02982E-16
cg13050142,-4.201609186,1.03149E-16
cg09331704,2.648698016,1.03269E-16
cg03055346,2.438382709,1.0336E-16
