cpg,beta,p
cg04562562,0.228359293,3.41902E-07
cg08425760,-0.355857891,0.000000342
cg12355677,-0.086022228,3.44526E-07
cg25306927,0.211543396,3.44644E-07
cg03940776,-0.148573938,0.000000346
cg17154187,-0.784872255,0.000000346
cg08626625,-0.322648497,3.46062E-07
cg12079904,-0.183575544,3.46524E-07
cg08257133,0.148034351,3.48159E-07
cg02226192,-0.378655038,3.49233E-07
cg04749129,-0.391753166,3.50139E-07
cg08429943,-0.74803217,3.50934E-07
cg16257101,-0.353771537,0.000000352
cg19062478,-0.114289331,3.52095E-07
cg14737370,-0.180066268,3.52862E-07
cg17318529,0.221584156,3.5316E-07
cg18309817,-0.209924322,3.53371E-07
cg07084801,0.15134223,3.54075E-07
cg03280620,-0.212008691,3.54258E-07
cg07449038,0.186177014,3.55537E-07
cg13433446,-0.789097994,0.000000357
cg06219660,-0.384144104,3.60845E-07
cg17859882,-0.370005675,3.62081E-07
cg09481483,-0.193429929,3.62735E-07
cg02331303,-0.251777227,3.63784E-07
cg05953230,0.185084118,3.64221E-07
cg04802271,-0.430963785,3.65475E-07
cg02259914,-0.20891662,3.6555E-07
cg04653083,0.254914083,3.67599E-07
cg26071806,0.183640152,3.68377E-07
cg17129262,0.131080312,3.69772E-07
cg25139649,-0.248599418,3.6994E-07
cg26473844,-0.498231432,3.70825E-07
cg07353572,-0.310906752,3.70847E-07
cg09819539,0.28469783,3.71182E-07
cg00064347,0.2663209,3.71688E-07
cg05903736,-0.32394313,3.73462E-07
cg16811230,-0.773592301,3.74721E-07
cg25823926,-0.226226106,3.74869E-07
cg08368934,-0.377155451,0.000000376
cg14919455,-0.342568209,3.77911E-07
cg18345806,0.296827264,3.78689E-07
cg22124117,-0.291543171,0.000000379
cg26151531,-0.565240652,3.8078E-07
cg04901835,-0.265026761,3.81768E-07
cg27467005,-0.550321954,3.82101E-07
cg17565880,0.292502855,3.8217E-07
cg25691775,0.121903857,3.88684E-07
cg23072981,0.26852113,3.89417E-07
cg15442990,0.193894444,3.91138E-07
cg25183082,-0.271077508,3.91577E-07
cg04875007,-0.44549747,3.93943E-07
cg20794828,0.142306199,3.95134E-07
cg02729805,-0.225273441,3.9529E-07
cg08363067,-0.394953806,3.9542E-07
cg16340159,-0.688976091,3.95885E-07
cg02971262,-0.292272717,3.96476E-07
cg03401997,0.173655257,3.96735E-07
cg12275652,0.190134117,3.97146E-07
cg17942328,-0.360970803,3.99118E-07
cg25680916,-0.275094772,4.00213E-07
cg05612656,0.365267755,4.00269E-07
cg19066520,0.221290244,4.01244E-07
cg06221393,0.199681298,4.01676E-07
cg19656070,-0.922718429,4.02411E-07
cg14784428,-0.631828221,4.02518E-07
cg08049136,0.234577934,4.04101E-07
cg04426007,-0.184362622,4.04793E-07
cg18500714,-0.511178766,4.07921E-07
cg00003173,0.219735975,0.000000409
cg17839611,0.187207718,4.09177E-07
cg07565236,-0.636077811,4.15915E-07
cg14036868,-0.85398579,4.16229E-07
cg09887323,0.110386876,4.17603E-07
cg12432898,-0.192126447,0.000000418
cg01026373,0.202754677,4.18836E-07
cg09424271,0.216665789,4.19746E-07
cg06893225,-0.892357219,4.20579E-07
cg00992048,-0.362788377,4.21848E-07
cg18325192,-0.318740838,4.22864E-07
cg04712457,0.200587207,4.24937E-07
cg13703666,-0.330748911,4.2609E-07
cg23903465,0.249183445,4.26323E-07
cg27191312,-0.734612963,4.27206E-07
cg07675647,-0.277581797,4.27736E-07
cg16594502,-0.233908245,4.28157E-07
cg22512322,-0.751727838,4.29093E-07
cg02961280,-0.217465162,4.2937E-07
cg05059224,0.212274412,4.32066E-07
cg20780105,-0.328248153,4.32108E-07
cg04926134,0.215323716,4.32708E-07
cg07715328,0.176077946,4.32788E-07
cg18243357,0.159877169,4.3292E-07
cg23910787,-0.305488314,4.34186E-07
cg16783819,-0.64423503,0.000000436
cg06015036,0.261692248,4.37058E-07
cg20361154,-0.453746398,4.37093E-07
cg07057235,-0.19396407,4.37299E-07
cg04539172,0.121940147,4.37472E-07
cg04099543,-0.368468453,4.38889E-07
cg05792856,0.387664725,4.39148E-07
cg02681400,0.138434265,0.000000441
cg18305790,0.169396884,4.44106E-07
cg20557534,0.350151954,4.44785E-07
cg22035166,-0.425689152,4.46311E-07
cg02773639,0.112613128,4.46749E-07
cg25381637,0.206894424,4.47328E-07
cg03485694,0.210374219,0.000000449
cg15699623,-0.310937135,4.49161E-07
cg14932684,-0.325143558,4.49911E-07
cg10158093,0.16945603,4.50485E-07
cg22017797,0.195128024,4.52818E-07
cg20118643,0.152222333,4.54916E-07
cg23547429,-0.265384352,4.55405E-07
cg06690535,-0.264292589,4.55775E-07
cg14019317,0.184219406,4.5656E-07
cg22806587,0.180973045,4.56619E-07
cg18108695,0.316991885,4.57516E-07
cg10196309,-0.409387689,4.5851E-07
cg11357013,-0.247022064,4.59338E-07
cg26478485,-1.01157116,4.59754E-07
cg00449899,-0.644010838,4.60227E-07
cg21989399,0.202072938,4.60311E-07
cg08795962,-0.54228832,4.61387E-07
cg13782090,-0.284139209,4.6225E-07
cg12519135,-0.12254056,4.63446E-07
cg07852756,-0.299476668,4.65364E-07
cg12616277,-0.188410176,4.67507E-07
cg13478228,0.244109352,4.6774E-07
cg17975976,-0.180530664,4.6816E-07
cg08053523,0.152602154,4.68458E-07
cg24304425,-0.386390331,4.68698E-07
cg04289624,0.209460023,4.68725E-07
cg13782932,0.259561992,4.74396E-07
cg04075726,-0.242443333,0.000000475
cg17028039,-0.179174299,4.77073E-07
cg12215340,-0.748675821,4.77181E-07
cg16215249,0.185897204,4.77936E-07
cg02835038,-0.741454105,4.79107E-07
cg14260918,-0.162533923,4.7937E-07
cg18396041,-0.691400056,4.79489E-07
cg23677570,-0.294483348,4.79836E-07
cg17977099,-0.154383606,4.8141E-07
cg24045566,0.121244414,0.000000483
cg01804134,-0.359480653,4.8558E-07
cg01138448,-0.2907939,4.89052E-07
cg12995162,-0.312863683,4.90414E-07
cg16755833,0.23170527,4.90508E-07
cg08843248,0.139152786,4.91251E-07
cg07781988,0.183463363,4.92501E-07
cg16180367,0.17582059,0.000000493
cg26325335,-0.81575925,4.93497E-07
cg19594024,-0.394278753,4.95325E-07
cg19092999,0.154695332,4.95451E-07
cg13331200,-0.782657048,4.95649E-07
cg22237735,-0.266753609,4.97685E-07
cg27357316,0.186925682,4.98166E-07
cg21107203,0.155191925,5.00597E-07
cg13728104,0.185116268,5.00927E-07
cg01573938,0.220200268,5.03114E-07
cg04888030,-0.274627017,5.05063E-07
cg08098619,-0.891986901,5.05692E-07
cg20781880,-0.174039415,5.08361E-07
cg14060906,0.175567413,5.08631E-07
cg25371692,-0.452681281,5.08671E-07
cg00188378,-0.550602107,5.10384E-07
cg10261819,-0.780071383,5.10495E-07
cg26215967,0.211052612,5.13058E-07
cg01920011,0.139675074,5.14355E-07
cg11152253,-0.487769284,5.14511E-07
cg00462202,0.150295772,5.15659E-07
cg10923085,-0.365763744,5.16425E-07
cg21450700,0.155080661,5.16631E-07
cg16416152,0.137620453,5.17439E-07
cg04454285,-0.50499832,5.18337E-07
cg04862556,-0.228642339,5.18565E-07
cg03024246,-0.130993683,5.20064E-07
cg19778698,0.169869776,5.20713E-07
cg24488861,0.219951004,5.21394E-07
cg02743950,-0.278446899,5.23942E-07
cg26796563,-0.285860293,5.24345E-07
cg16249894,-0.310022102,5.24685E-07
cg23843362,-0.826427354,5.2675E-07
cg09260603,0.316954016,5.27358E-07
cg04080595,-0.365256416,5.27497E-07
cg05060949,-0.852819359,5.27854E-07
cg02994645,-0.459447591,0.000000528
cg05785988,0.152857474,5.28302E-07
cg24710655,-0.328551014,5.28503E-07
cg22820233,-0.177818029,5.28769E-07
cg21616142,0.133519242,5.29841E-07
cg24421870,0.127575881,5.31221E-07
cg04633384,0.155936055,5.32128E-07
cg13741289,-0.341822428,5.32658E-07
cg27181079,0.218103679,5.34329E-07
cg16625683,-0.679416495,5.40213E-07
cg27414860,-0.416533054,5.41936E-07
cg09918082,0.151285574,5.42539E-07
cg21187554,-0.661206111,5.43084E-07
cg07619799,-0.40753539,5.43263E-07
cg05977147,0.190298034,5.45118E-07
cg18538276,-0.162166067,5.46681E-07
cg16160182,-0.448830401,5.48696E-07
cg02184643,-0.432984606,5.49507E-07
cg27049761,-0.645724805,5.49862E-07
cg24596116,-0.283319642,5.50879E-07
cg17718302,-0.214434361,5.51234E-07
cg06513659,-0.214162686,5.52224E-07
cg00404025,-0.241770975,0.000000554
cg04915182,-0.293486043,0.000000554
cg02916470,0.153611241,5.54354E-07
cg05924647,-0.368776948,5.55524E-07
cg03982568,0.206194711,5.59384E-07
cg25807071,0.193756015,5.64423E-07
cg03025465,-0.2537654,0.000000565
cg07584208,0.217121157,5.65392E-07
cg00441079,-0.207841155,5.66684E-07
cg25099490,-0.32789165,0.000000567
cg00351054,-0.085231649,5.69349E-07
cg18296189,0.136253612,0.000000571
cg02604939,-0.256395716,5.71369E-07
cg27619163,-0.74420955,5.7159E-07
cg03231960,-0.698913727,5.71798E-07
cg07211915,-0.222722874,5.72291E-07
cg08096946,-0.362464815,5.75639E-07
cg02708813,-0.321306907,5.76449E-07
cg10972821,-0.208774039,0.000000577
cg06391926,-0.36299149,0.000000579
cg09339301,-0.331516693,5.81741E-07
cg07145398,0.183608803,5.81741E-07
cg11829155,0.149279209,5.82396E-07
cg08668676,0.132690462,5.83497E-07
cg00456593,-0.09504613,5.83826E-07
cg16458021,-0.499396032,5.84846E-07
cg07241090,-0.40773865,5.84851E-07
cg22456162,0.146912653,0.000000585
cg11737478,0.193259352,5.85248E-07
cg23141825,-0.347807034,5.85826E-07
cg11469349,-0.192396123,5.85928E-07
cg18124852,-0.281868823,5.86751E-07
cg06305048,0.169821134,5.87754E-07
cg01616956,0.18270858,5.88257E-07
cg27388911,0.148189115,5.88503E-07
cg15458338,0.157871326,5.90748E-07
cg11700800,0.169628216,5.90943E-07
cg23240477,0.228825434,5.92836E-07
cg10984625,-0.180283774,5.93327E-07
cg05296978,0.177725679,5.93484E-07
cg00757413,0.196116641,5.95391E-07
cg08739576,-0.350984556,5.9666E-07
cg13807363,-0.226417227,5.98537E-07
cg17607973,-0.823946828,5.99077E-07
cg02225096,-0.169772159,5.99519E-07
cg02250900,-0.309111279,6.01794E-07
cg10211873,-0.337363144,0.000000605
cg24866219,-0.141454604,6.05313E-07
cg11723896,-0.186170358,6.06875E-07
cg18639499,0.170791287,6.07148E-07
cg17290332,-0.411755058,6.0809E-07
cg19819571,-0.183044665,6.08545E-07
cg18330338,0.191928658,6.13211E-07
cg08912146,0.210011861,6.14425E-07
cg21808707,-0.153841648,6.16378E-07
cg09744759,0.216601473,6.16478E-07
cg25808386,-0.267541061,6.16708E-07
cg07859876,0.195942265,0.000000618
cg08413427,-0.404333363,0.000000618
cg00597087,0.294441025,6.19613E-07
cg15334250,-0.338309793,6.2014E-07
cg14574728,-0.365306677,6.2033E-07
cg23443660,0.164539606,6.20653E-07
cg07834069,-0.277883716,6.22339E-07
cg26289436,-0.06097132,6.22946E-07
cg14772107,-0.669958472,6.24195E-07
cg13680188,0.237009834,6.25682E-07
cg04265971,-0.359920059,6.27576E-07
cg09676684,0.198215705,6.28865E-07
cg11109266,-0.185262319,6.29917E-07
cg00656411,-0.453523335,0.00000063
cg04560098,0.136924709,6.30687E-07
cg04219700,-0.428231635,6.31253E-07
cg17931661,0.193306335,6.33719E-07
cg27498669,0.186936164,6.34244E-07
cg17626178,-0.578815216,6.35519E-07
cg20899446,0.298991768,6.36091E-07
cg04505750,-0.225382396,6.37081E-07
cg08134342,-0.267243001,6.3769E-07
cg12101108,-0.541983468,6.38471E-07
cg27209729,-0.271040011,6.38628E-07
cg12320750,0.134831263,6.38864E-07
cg04802040,-0.248409122,6.39609E-07
cg04181214,-0.374103449,6.41802E-07
cg08582555,-0.342800975,6.43631E-07
cg16637813,0.132942966,6.43863E-07
cg19895164,0.136837038,6.4426E-07
cg17801256,0.237229858,6.44866E-07
cg23267217,-0.544881026,6.45543E-07
cg10805970,0.113773774,6.45582E-07
cg01747792,-0.408966438,6.47577E-07
cg01333849,0.489955948,6.48426E-07
cg09416512,0.150478446,6.50105E-07
cg02569613,-0.220752718,6.50414E-07
cg18745965,0.243017528,6.50453E-07
cg03836521,-0.316176729,0.000000651
cg15967188,-0.420956081,0.000000651
cg27535648,-0.429896465,6.52076E-07
cg25392269,-0.345848767,6.52122E-07
cg14105224,-0.251850599,6.53193E-07
cg13193179,-0.132578936,6.53493E-07
cg03302951,0.158058367,6.53517E-07
cg06502425,-0.380782948,6.56079E-07
cg00332146,-0.300472674,6.5616E-07
cg20283971,-0.380425578,6.58291E-07
cg11251991,0.17958519,6.5946E-07
cg23911970,0.107580241,6.5948E-07
cg06177754,-0.199989826,6.61436E-07
cg00405554,0.137204009,6.62322E-07
cg19921271,0.173666347,6.63675E-07
cg12108527,-0.196150347,6.6526E-07
cg26258108,-0.287946847,6.6563E-07
cg13921921,-0.288470441,6.65817E-07
cg02063919,-0.494096279,6.67867E-07
cg13727629,-0.408090856,6.70318E-07
cg16855422,0.332143672,6.7048E-07
cg19590707,-0.287290243,6.71453E-07
cg18483289,-0.283300712,0.000000672
cg26376809,-0.383597042,6.73616E-07
cg05438378,-0.34179776,6.73716E-07
cg11608447,0.128620426,6.75588E-07
cg05275468,-0.228338684,0.000000676
cg23535768,-0.657891364,6.76306E-07
cg27572074,0.275510515,6.77133E-07
cg02926965,-0.215520334,0.000000679
cg01482860,0.188619473,6.79521E-07
cg15985191,0.169598124,6.8018E-07
cg06202094,-0.254995408,6.80911E-07
cg15831285,0.161858242,6.81462E-07
cg14636712,0.152774015,6.82115E-07
cg13148511,0.298559333,0.000000686
cg00645579,-0.289926143,6.87242E-07
cg20018561,-0.675560796,6.87316E-07
cg06497198,-0.357402229,6.88785E-07
cg13487983,-0.309022014,6.89537E-07
cg16492043,-0.131026462,6.89573E-07
cg15448894,-0.18768469,0.000000691
cg10787120,-0.420624573,6.91722E-07
cg08092393,-0.522170267,6.92444E-07
cg10543501,-0.515560287,6.93566E-07
cg02463426,-0.389884819,0.000000695
cg17453250,0.220647663,6.95869E-07
cg05145454,0.190767278,6.95888E-07
cg01999566,-0.373668393,6.97221E-07
cg01025283,-0.332323515,6.99883E-07
cg19627538,-0.339874706,0.0000007
cg06604102,0.19202245,7.00405E-07
cg14112570,-0.297689172,7.01431E-07
cg18434560,0.141859406,7.07797E-07
cg26002103,-0.222901036,7.08106E-07
cg23080733,0.154563766,7.08412E-07
cg20768506,0.101056984,7.08466E-07
cg10620501,-0.382338996,7.14311E-07
cg09497644,0.198124203,7.16393E-07
cg13696351,-0.783393787,0.000000717
cg04332818,0.142455335,7.19236E-07
cg16010207,0.134417315,7.19612E-07
cg26502817,-0.214586395,7.19662E-07
cg20715824,0.219176774,7.20349E-07
cg20611272,0.235953965,7.20591E-07
cg14524600,0.171072594,7.21754E-07
cg17161388,0.220382046,7.22942E-07
cg23576855,-0.92580004,7.23169E-07
cg16035382,0.303696144,0.000000724
cg21567649,-0.343001398,7.24127E-07
cg25684999,-0.496476104,7.24618E-07
cg06790275,-0.192770276,7.2728E-07
cg19452535,-0.371418038,7.29326E-07
cg11136708,-0.201777311,7.29747E-07
cg25142954,-0.452761595,7.33282E-07
cg14669607,0.134979803,7.33388E-07
cg10460130,-0.491143591,7.34162E-07
cg05313009,0.310818575,7.34263E-07
cg25466805,0.195153588,7.34335E-07
cg26279152,-0.464836424,7.35372E-07
cg24142014,-0.228732834,7.37791E-07
cg27094376,-0.280184894,7.37857E-07
cg09916234,-0.173357829,7.39144E-07
cg12310850,0.152391719,7.39332E-07
cg00387704,-0.691928491,7.4042E-07
cg07588128,0.181292146,7.43324E-07
cg27661600,0.212953585,7.43492E-07
cg12700464,-0.420364953,7.43882E-07
cg16727916,0.238174727,7.48545E-07
cg11188633,-0.267679581,7.49083E-07
cg10437245,0.198458148,7.49106E-07
cg12688248,0.165031771,7.50756E-07
cg06755438,-0.179683644,7.5427E-07
cg24085655,-0.469452449,7.55554E-07
cg00965578,-0.303638532,7.56421E-07
cg23098020,-0.665780506,7.56487E-07
cg15408407,-1.00676487,7.56744E-07
cg13488605,0.242835781,7.60702E-07
cg22328771,-0.361867875,7.60794E-07
cg22722802,-0.235287658,7.61525E-07
cg05784314,0.20504491,7.63296E-07
cg13806070,-0.498082247,7.6395E-07
cg03699079,0.219204869,7.66408E-07
cg11187245,-0.361411468,7.67769E-07
cg26638003,-0.558436267,7.69125E-07
cg14947846,0.130001056,7.69451E-07
cg19801868,0.192010507,7.69719E-07
cg10256336,-0.257056822,7.70777E-07
cg08442550,-0.108271012,7.72756E-07
cg17016394,0.250120894,7.73582E-07
cg13324189,0.261790264,7.74711E-07
cg06485603,-0.172190599,7.74712E-07
cg07032309,-0.587706674,0.000000776
cg08626916,-0.176151649,7.76317E-07
cg11662264,-0.198337393,7.77839E-07
cg06154570,-0.228106727,7.79728E-07
cg04650322,-0.296420546,7.80783E-07
cg25216613,0.240592412,7.81518E-07
cg09881819,-0.405827271,7.81894E-07
cg14397361,-0.924761952,7.83932E-07
cg25618597,-0.112325211,7.85569E-07
cg21108767,-0.787604498,7.85755E-07
cg13434278,0.242989708,0.000000786
cg05243144,-0.423940446,7.87177E-07
cg26422488,-0.385606164,7.8857E-07
cg08809260,-0.489609829,7.89416E-07
cg06298519,0.20766158,7.90822E-07
cg21160472,-0.928944893,7.92655E-07
cg07645980,-0.195489659,7.94791E-07
cg10218558,-0.319140971,0.000000795
cg26526379,-0.349002451,7.96075E-07
cg25101061,0.188080285,7.96389E-07
cg01329756,-0.205386484,7.96393E-07
cg05434655,-0.29282124,7.96789E-07
cg16137928,-0.201461908,7.97581E-07
cg00433292,0.176418497,7.98754E-07
cg01638025,-0.50853347,7.98781E-07
cg00967073,-0.202524665,8.01379E-07
cg16527339,0.13436149,8.01488E-07
cg09841203,-0.319354794,8.04615E-07
cg06746154,-0.156643311,0.000000806
cg04192862,-0.381194263,8.06225E-07
cg02294146,0.26130702,8.08398E-07
cg03588221,-0.124320454,8.10826E-07
cg04200323,0.184827788,8.14185E-07
cg25132782,0.183981175,8.19244E-07
cg05823818,-0.161618977,8.19805E-07
cg03749777,0.182672735,8.19932E-07
cg18479972,0.169945894,8.21082E-07
cg25371950,0.341214138,8.2355E-07
cg21685770,-0.224241979,8.23608E-07
cg18102469,-0.522728027,8.23914E-07
cg16894974,0.204215598,8.24751E-07
cg02704570,-0.337582726,0.000000826
cg04832177,-0.582518618,8.26325E-07
cg06140118,-0.889795107,8.27884E-07
cg26266978,0.180687222,8.31204E-07
cg02357877,-0.478117335,8.31435E-07
cg13549897,-0.649031863,8.31599E-07
cg18528094,-0.273839127,8.32629E-07
cg25589651,-0.630439874,8.33661E-07
cg22931725,-0.209164458,8.34592E-07
cg05468351,-0.436778748,8.34886E-07
cg25771649,0.299028645,0.000000837
cg10271819,-0.247154718,8.38509E-07
cg24202485,0.208170813,8.39931E-07
cg11785574,-0.271088865,8.40132E-07
cg20157339,-0.153365165,8.40334E-07
cg15738916,-0.21795267,8.41203E-07
cg01301138,-0.278199904,8.42904E-07
cg16573386,-0.412217366,8.44802E-07
cg22142858,0.121281517,8.45463E-07
cg25261764,-0.732731911,8.45747E-07
cg20986875,-0.185748053,8.47241E-07
cg23441167,0.2245225,8.47505E-07
cg22063369,0.12124136,8.48307E-07
cg03738134,0.249287132,8.48708E-07
cg01626885,-0.359400857,8.52425E-07
cg05026540,-0.301425946,8.52902E-07
cg07288541,0.187202615,8.53115E-07
cg18263451,-0.268060179,8.53731E-07
cg17255450,-0.890362546,8.56783E-07
cg19344263,-0.154928981,8.57242E-07
cg14258555,-0.450908596,8.58296E-07
cg09418321,-0.294911467,8.5891E-07
cg07264617,-0.315029373,8.5961E-07
cg17026303,0.184343898,8.60475E-07
cg06990298,-0.275775396,0.000000861
cg12691572,-0.346033618,8.61492E-07
cg23682913,-0.350604488,8.63343E-07
cg09994445,0.156075024,0.000000864
cg16330611,-0.375455505,8.66258E-07
cg15891546,-0.322002433,8.66305E-07
cg11699826,-0.416468852,8.68068E-07
cg04400337,0.191782545,8.70503E-07
cg24938761,-0.343626638,8.71252E-07
cg18154878,-0.216691971,8.71709E-07
cg23054840,-0.266410873,0.000000872
cg22621745,-0.332299807,8.73741E-07
cg05928806,0.155204571,8.74082E-07
cg22805603,-0.339268287,8.75729E-07
cg02610222,-0.507310205,8.76161E-07
cg10059687,-0.694429737,8.77857E-07
cg07451524,0.155112166,8.79163E-07
cg15837382,-0.256568201,8.81709E-07
cg25278941,-0.239137913,8.83293E-07
cg11992317,-0.360194918,8.8362E-07
cg04275707,-0.327883645,8.84403E-07
cg13582001,-0.193194422,0.000000886
cg00027232,-0.285145624,8.86416E-07
cg25769755,-0.409128974,8.87357E-07
cg01683883,-0.385568776,8.89523E-07
cg05422897,-0.284028415,8.90207E-07
cg11493596,0.152713001,8.90515E-07
cg12100751,-0.804012729,0.000000891
cg20284218,0.204968451,0.000000892
cg25017777,-0.115570727,8.92693E-07
cg23603782,0.138228432,8.93141E-07
cg06399302,0.216547922,8.93287E-07
cg11321083,-0.231397596,8.99843E-07
cg13857947,0.151497247,9.01516E-07
cg10851683,-0.404227194,9.02106E-07
cg06976025,-0.220440905,9.0289E-07
cg18925864,-0.312267663,9.0393E-07
cg08090772,0.2029178,9.06103E-07
cg03366884,0.133740718,9.06491E-07
cg11927827,-0.336791657,0.000000907
cg19007030,0.261177259,9.08131E-07
cg16463452,-0.303278145,9.09377E-07
cg10982433,-0.270313936,9.13237E-07
cg08151705,-0.246225975,9.14242E-07
cg19052036,-0.162279049,9.16323E-07
cg16501572,-0.211644072,0.000000917
cg08133912,-0.699087853,9.19402E-07
cg23082454,-0.513823636,9.24906E-07
cg03726556,0.189817873,9.25063E-07
cg06246882,-0.308163482,9.26684E-07
cg19103169,0.192764076,0.000000931
cg01241390,-0.234033451,9.32075E-07
cg03469910,0.211401951,9.3354E-07
cg25202070,0.241598969,9.34142E-07
cg20533957,-0.31687861,9.34704E-07
cg05197447,0.266857676,9.3617E-07
cg07909292,-0.41446191,9.46785E-07
cg23266533,-0.186630921,9.50346E-07
cg05296619,-0.398618455,9.50557E-07
cg26029786,0.319703038,9.54302E-07
cg07599389,-0.343249008,9.55889E-07
